,username,retweets,likes,text,hashtags,time
49,GobiernoMX,100,211,"Mantente informado con las autoridades de tu localidad sobre la creciente en ríos y cuerpos de agua. Acude a los albergues y ponte a salvo.

Gracias al trabajo coordinados de la SEDENA, SEMAR y Guardia Nacional, Conagua, y Protección Civil, las y los damnificados estarán seguros. https://t.co/y4eSnP2r80",[],2021-09-10 02:30:00
50,GobiernoMX,108,285,"El presidente @lopezobrador_ señaló que es un buen presupuesto el presentado ayer al Congreso en el #PaqueteEconómico2022, ya que permitirá al Ejecutivo tener ingresos para financiar obras y programas sociales de bienestar, sin aumentar deuda ni impuestos. https://t.co/uWK1CAbwDq",['PaqueteEconómico2022'],2021-09-10 01:30:00
51,GobiernoMX,192,324,"Después de ocho años de la llamada #ReformaEnergética, se pueden contrastar sus resultados: de los 1.75 millones de barriles de petróleo que México produce diariamente, sólo alrededor de 40 mil son resultado de los 110 contratos entregados a empresas particulares. https://t.co/6wlhw2bLR8",['ReformaEnergética'],2021-09-10 00:30:00
52,GobiernoMX,256,663,"Para reducir la brecha de desigualdad tan significativa en el país, debemos garantizarle a todas y a todos los servicios básicos, los programas sociales y acabar con la corrupción. El @GobiernoMX trabaja por un México más justo y equitativo. https://t.co/zIkwWyNgtz",[],2021-09-10 00:00:01
53,GobiernoMX,189,407,"Para contrarrestar la campaña de desinformación en los medios con respecto al asunto migratorio, declaramos que en todos los casos hay un absoluto respeto a los #DDHH de las personas migrantes y que no existe una sola denuncia sobre complicidad entre autoridades y delincuencia. https://t.co/YP32BwXbHJ",['DDHH'],2021-09-09 23:30:00
54,GobiernoMX,22,52,"@SEDENAmx informó la entrega, casa por casa, de enseres domésticos a la población afectada por el #HuracánGrace.

– Veracruz: 122 mil 845 artículos a 41 mil 323 familias
– Puebla: 25 mil 072 artículos a 9 mil 647 familias
– Hidalgo: mil 226 artículos a 426 familias https://t.co/aijbsJSupT",['HuracánGrace'],2021-09-09 23:00:01
55,GobiernoMX,84,223,"En el Diálogo Económico de Alto Nivel, que se está llevando a cabo hoy en Washington D.C., México insistirá en la urgente necesidad de que EEUU tome la decisión inmediata de apoyar a los países de Centroamérica para atender las causas que originan el fenómeno migratorio. https://t.co/wJvndMrc09",[],2021-09-09 22:30:00
56,GobiernoMX,69,191,"Sobre las fuertes lluvias en Tula, Hidalgo, @SEDENAmx y @CNPC_MX informaron que al momento se reportan 35 mil damnificados, 17 pérdidas humanas y 2 mil 500 inmuebles dañados, además de afectaciones a servicios públicos como energía eléctrica, agua potable y drenaje. https://t.co/yCYc2e4dxp",[],2021-09-09 22:00:01
57,GobiernoMX,242,628,"La @SEDENAmx tiene un cuerpo de ingenieros de primer orden, con una capacidad constructiva como ninguna empresa en el país. A partir del gobierno del presidente @LopezObrador_ se da a conocer cuál es la misión de las #FuerzasArmadas en el desarrollo de México. https://t.co/63NpxtqyPq",['FuerzasArmadas'],2021-09-09 21:30:00
58,GobiernoMX,47,112,"@CNPC_MX En la atención a los damnificados intervinieron 12 mil 502 funcionarios de los tres órdenes de gobierno e instancias federales como: @SEDENAmx, @SEMAR_mx, @coangua_mx, @CFEmx, @SCT_mx, @bienestarmx, @GN_MEXICO_, @SEDATU_mx y @SSPCMexico.",[],2021-09-09 21:00:37
