,username,location,following,followers,totaltweets,retweets,text,hashtags,time
95,rennymc33,"Boston, MA",920,73,2180,0,"@CDC_DRH @CDCemergency Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-01 15:20:13
96,rennymc33,"Boston, MA",920,73,2180,0,"@CDC_NCEZID @CDCemergency Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-01 15:20:05
99,rennymc33,"Boston, MA",920,73,2180,0,"@CDCgov Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-01 15:19:27
138,DomVR,TX/Mexico/Atlantic margin,2752,400,4435,2,"#EIA Seg 1

-#US #oil &amp; refined product storage breakdown
-#Crude imports, implied demand, &amp; #refinery runs
-Global storage summary: onshore &amp; offshore
-Mobility &amp; #COVID19 update

https://t.co/IGLC02Nfg0

#OOTT #EFT #energy #economy #stimulus #inflation #travel #vaccine #Asia","['EIA', 'US', 'oil', 'Crude', 'refinery']",2021-07-01 08:21:24
0,CushnerCapital,"Fallbrook, CA",822,295,4876,2,"Americans who qualify to start receiving ""family stimulus checks"" can now easily enroll for — or opt out of — the payments. ✅ #stimulus  #covid19 https://t.co/yaHeAtrK0c",[],2021-07-02 20:23:30
7,TreasuryCurve,"Silicon Valley, CA",971,941,10827,0,Treasury Curve will provide free technology to ensure public sector entities have the tools to prudently &amp; efficiently manage #COVID-19 #stimulus cash. Join the conversation here. https://t.co/HQ8NJjV6gI #publicsector #stimuluspackage  #AmericanRescuePlanActof2021 https://t.co/IAsPBpcZGc,"['COVID', 'stimulus', 'publicsector', 'stimuluspackage', 'AmericanRescuePlanActof2021']",2021-07-02 15:00:05
8,AnyPollApp,United States,739,172,24989,0,Here's how Stamford's using millions of dollars in federal COVID-19 stimulus money... https://t.co/c31y2kSG7D #here #how #stamford #using #millions #of #dollars #in #federal #covid- #stimulus #money,"['here', 'how', 'stamford', 'using', 'millions', 'of', 'dollars', 'in', 'federal', 'covid', 'stimulus', 'money']",2021-07-02 11:19:17
10,Olgold96,Illinois,3799,3288,56209,7,"It took $138 billion in federal #COVID relief and stimulus for #Illinois to get the first upgrade to its credit rating in 20 years. Now it's rated two notches above junk. 

https://t.co/jAwkFoQmmf #twill #muniland #Covid_19 #Covid19 @GovPritzker @MoodysInvSvc #stimulus","['COVID', 'Illinois']",2021-07-02 04:53:26
73,ArmyOfEight,"Indianapolis, IN",356,206,7165,1,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/CpHkSdi6v9 via @Change #Stimulus #COVID19,"['moneyforthepeople', 'covid19', 'Stimulus', 'COVID19']",2021-07-02 21:29:32
76,LegitUnlimited,United States,60,90,3207,1,Give $2000/month to every #American #moneyforthepeople #covid19 - #Sign the #Petition! https://t.co/DPou3gU6mP via @Change #Stimulus #Share #FinancialHelp #Stimy 500k to go !,"['American', 'moneyforthepeople', 'covid19', 'Sign', 'Petition', 'Stimulus', 'Share', 'FinancialHelp', 'Stimy']",2021-07-02 01:36:33
73,WeAteAllTheDodo,Corporate,1512,443,23318,0,"#Arkansas' #COVID19 cases doing anything but dropping.. That gap is because they've ""quit counting"" weekends. Sister's spouse's sister's child is sick and my nephew has at least a runny nose..

#UBI #StayHome #DeltaVariant #DeltaPlusVariant #remotelearning #Stimulus 

#pandemic https://t.co/ZYm42Tx2Kq","['Arkansas', 'COVID19', 'UBI', 'StayHome', 'DeltaVariant', 'DeltaPlusVariant', 'remotelearning', 'Stimulus', 'pandemic']",2021-07-03 22:08:01
74,BabyFledermaus,Under the Sea or in a Tree,555,639,18002,1,".@POTUS @VP @SenSanders I'm a recipient of SSDI and I have a family of 4 in Florida where they just ended my food assistance claiming I make too much money. I make $21k a year. Can someone explain me this math, because I don't understand it. #COVID19 #Stimulus",[],2021-07-03 03:27:42
73,zackafriedman,"New York, NY",993,5016,3186,1,"President Biden may extend student loan relief, but there’s one major dilemma 👇🏻👇🏻

https://t.co/JiZVenuNrW

#biden #studentloans #personalfinance #congress #stimulus #covid19 #money #studentloandebt @Forbes @yesmakelemonade","['biden', 'studentloans', 'personalfinance', 'congress', 'stimulus', 'covid19', 'money', 'studentloandebt']",2021-07-04 15:17:45
75,4dLoveofdogs,United States,2142,574,14480,1,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/cOat3BO6PJ via @Change #stimulus #stimuluscheck #pandemic #pandemicrelief #survivalchecks #makebillionairespay #taxtherich #FightFor15 #15anhour,"['moneyforthepeople', 'covid19', 'stimulus', 'stimuluscheck', 'pandemic', 'pandemicrelief', 'survivalchecks', 'makebillionairespay', 'taxtherich', 'FightFor15', '15anhour']",2021-07-04 03:58:07
0,MiEpochTimes,"Detroit, Michigan",62,970,28870,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 19:07:55
1,crissha2016,🗺,211,233,73958,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 19:06:43
2,etaxamerica,United States,391,27,936,0,"Stimulus Check Update: Where Does The Fourth Stimulus Check Stand?

https://t.co/eYl04eETtV
.
.
.
.
.
#stimulus #stimuluscheck #fourthstimulsround #FOURTHSTIMULUS #coronavirus #stimuluspackage #pandemic #stimuluschecks #usa #america #President #joebiden #AmericanRescuePlan https://t.co/otMcoZgPtb","['stimulus', 'stimuluscheck', 'fourthstimulsround', 'FOURTHSTIMULUS', 'coronavirus', 'stimuluspackage', 'pandemic', 'stimuluschecks', 'usa', 'america', 'President', 'joebiden', 'AmericanRescuePlan']",2021-07-05 18:08:37
3,virgpitt,Yachats Oregon,2082,918,38247,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:44:23
4,Vlog_Do_Rui,"Bombarral, Portugal",1055,1250,22878,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:44:19
5,Mar974988,Moving again.,1771,579,104644,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:41:22
6,ailermaria,Miami,611,4691,15411,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:41:11
7,jhpadillaleal,Mexico,1605,957,121082,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:41:09
8,TruthIndigo,"Miami, Fl",645,156,17245,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:40:20
9,EpochTimes,"New York, USA",79,416126,197576,13,"For scammers, 2020 was an unforgettable year.

The distribution of #Stimulus checks gave fraudsters plenty of opportunities to carry out scams. https://t.co/MJOt9xvuYA",['Stimulus'],2021-07-05 17:40:08
17,AJWillisJR,Earth,6522,12566,140,0,Hey if he wanted the numbers past 70% he should’ve put out a fourth stimulus check. duh!! #Covid #Stimuluscheck #Stimulus,"['Covid', 'Stimuluscheck', 'Stimulus']",2021-07-05 21:57:36
18,zackafriedman,"New York, NY",993,5016,3186,0,"Why Biden has focused on this student loan cancellation 

https://t.co/lHBAevI2ty

#biden #studentloans #college #debt #stimulus #Covid #covid19 #congress #money @yesmakelemonade @Forbes","['biden', 'studentloans', 'college', 'debt', 'stimulus', 'Covid', 'covid19', 'congress', 'money']",2021-07-05 19:20:53
88,cgordini,"Ann Arbor, MI",80,124,18763,0,"@Porter_Anderson @JReinerMD @Acosta @GOP Special shoutout to @TimWalberg, who now claims he cares about #COVID19, after a year of inaction, and repeatedly voting (HEROES, ARP) against #stimulus checks to his constituents.

He has yet to admit being vaccinated - but he also has yet to admit he *lied* about the election.","['COVID19', 'stimulus']",2021-07-05 01:19:05
0,linda_mintun,"Spokane, WA",2637,2095,83971,20,"#Biden showed a list of #GOPSeditiousTraitors who tried to take credit for #coronavirus #stimulus they didn't vote for

A strange scene - didn't do him any favor 

What was #JoeBiden thinking when he announced unity?

#NoJusticeNoPeace #Trump #racism #Truth #abortionrights #BLM https://t.co/FxaC4anUxs","['Biden', 'GOPSeditiousTraitors', 'coronavirus', 'stimulus']",2021-07-06 07:44:03
1,kk131066,"Kuala Lumpur, Malaysia",30748,31948,90708,20,"#Biden showed a list of #GOPSeditiousTraitors who tried to take credit for #coronavirus #stimulus they didn't vote for

A strange scene - didn't do him any favor 

What was #JoeBiden thinking when he announced unity?

#NoJusticeNoPeace #Trump #racism #Truth #abortionrights #BLM https://t.co/FxaC4anUxs","['Biden', 'GOPSeditiousTraitors', 'coronavirus', 'stimulus']",2021-07-06 07:42:31
19,rennymc33,"Boston, MA",922,73,2180,0,"@MayorKimJaney Please help #Covid #LongHaulers with #Stimulus money. I live in #Dorchester, but have millions of friends around the country who are debilitated, can’t work and are the forgotten ones. We desperately need financial assistance and feel hopeless. Please help. Thank you.","['Covid', 'LongHaulers', 'Stimulus', 'Dorchester']",2021-07-06 23:33:56
20,TheSunUS,United States,1334,5627,46353,0,#BREAKING: Fourth #stimulus check likely as huge numbers of Americans remain unemployed https://t.co/mK3scXlTf2 https://t.co/OQGhTF4vzm,"['BREAKING', 'stimulus']",2021-07-06 14:33:55
93,rennymc33,"Boston, MA",922,73,2180,0,"@SenWarren Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:59:46
94,rennymc33,"Boston, MA",922,73,2180,0,"@AdamLevitin @SenWarren Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:59:37
95,rennymc33,"Boston, MA",922,73,2180,0,"@SenWarren @ChrisMurphyCT @ChrisVanHollen @CFPB Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:59:23
97,rennymc33,"Boston, MA",922,73,2180,0,"@MassLtGov @MAVA2021 @MALifeSciences Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @VinGuptaMD","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:41:42
98,rennymc33,"Boston, MA",922,73,2180,0,"@MassDPH @MassLtGov Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @VinGuptaMD","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:41:23
99,rennymc33,"Boston, MA",922,73,2180,0,"@MassGovernor @MassLtGov Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:40:55
100,rennymc33,"Boston, MA",922,73,2180,0,"@MassDOT @MassLtGov @MBTA Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:40:47
101,rennymc33,"Boston, MA",922,73,2180,0,"@MassLtGov @MassStatePolice Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:39:59
102,rennymc33,"Boston, MA",922,73,2180,0,"@MassLtGov Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:39:39
103,rennymc33,"Boston, MA",922,73,2180,0,"@MassGovernor Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:39:06
106,rennymc33,"Boston, MA",922,73,2180,0,"@BillyRay5229 @RepSwalwell @GOPLeader Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:38:04
107,rennymc33,"Boston, MA",922,73,2180,0,"@RepSwalwell Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:37:51
108,rennymc33,"Boston, MA",922,73,2180,0,"@RepJerryNadler Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:37:09
109,rennymc33,"Boston, MA",922,73,2180,0,"@TheLastWord @RepSwalwell @Lawrence Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:36:33
110,rennymc33,"Boston, MA",922,73,2180,0,"@MayorKimJaney Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:28:40
113,rennymc33,"Boston, MA",922,73,2180,0,"@MayorKimJaney Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:27:40
115,viralvideovlogs,കേരളം,4554,6970,789056,1,"@MayorKimJaney Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus']",2021-07-06 23:27:12
117,rennymc33,"Boston, MA",922,73,2180,0,"@MayorKimJaney @sugarboston @WestRoxburyONS Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:26:51
120,rennymc33,"Boston, MA",922,73,2180,0,"@CityOfBoston @BostonParksDept @HealthyBoston @BCBSMA Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC @kavitapmd","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:25:49
121,rennymc33,"Boston, MA",922,73,2180,0,"@CityOfBoston @BostonPWD Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:25:22
122,rennymc33,"Boston, MA",922,73,2180,0,"@CityOfBoston @BostonWomen Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:25:08
123,rennymc33,"Boston, MA",922,73,2180,0,"@BostonSchools @CityOfBoston Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:25:00
124,rennymc33,"Boston, MA",922,73,2180,0,"@CityOfBoston @BostonNeighbor Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:24:49
125,rennymc33,"Boston, MA",922,73,2180,0,"@CityOfBoston @BostonEnviro Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:24:40
126,rennymc33,"Boston, MA",922,73,2180,0,"@CityOfBoston @HHSBOS Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:24:31
127,rennymc33,"Boston, MA",922,73,2180,0,"@BOSCityCouncil Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:24:03
128,rennymc33,"Boston, MA",922,73,2180,0,"@Kim_Janey Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:22:18
130,rennymc33,"Boston, MA",922,73,2180,0,"@andreaforboston Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:21:33
132,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC @AliVelshi Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:19:57
133,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC @chrislhayes Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:18:24
134,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC @HayesBrown Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:17:58
135,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC @esglaude Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:17:49
136,rennymc33,"Boston, MA",922,73,2180,0,"@thereidout @MSNBC Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:17:39
138,viralvideovlogs,കേരളം,4554,6970,789056,1,"@11thHour Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus']",2021-07-06 23:17:12
139,rennymc33,"Boston, MA",922,73,2180,1,"@11thHour Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:17:10
140,rennymc33,"Boston, MA",922,73,2180,0,"@11thHour @MSNBCDaily Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:17:00
141,rennymc33,"Boston, MA",922,73,2180,1,"@nytimes @poniewozik Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:16:42
142,rennymc33,"Boston, MA",922,73,2180,0,"@joshbarone @nytimes @bay_staatsoper @festival_aix Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:16:28
143,rennymc33,"Boston, MA",922,73,2180,0,"@Kellen_Browning @nytimes Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:16:05
144,rennymc33,"Boston, MA",922,73,2180,0,"@nytimes Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:15:45
145,rennymc33,"Boston, MA",922,73,2180,0,"@nytgraphics @nytimes Please help us #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers #COVID19 @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @AOC","['LongHaulers', 'Stimulus', 'HelpLongHaulers', 'COVID19']",2021-07-06 23:15:16
0,RamblingMyMind,United States,496,102,12683,0,"#Republicans want credit for #stimulus, #ChildTaxCredit, support for police, $ for schools, etc while bragging they voted NO to all. @LeaderMcConnell said if Rs take back House/Senate Americans will see no more support. #VoteBlue2022 #VoteBlueToSaveAmerica
https://t.co/6NhNsv3E09","['Republicans', 'stimulus', 'ChildTaxCredit', 'VoteBlue2022', 'VoteBlueToSaveAmerica']",2021-07-07 03:22:48
1,dwarfFrandguy,in a mostly peaceful location,4419,3090,259974,1,Nancy Pelosi rips McConnell for touting stimulus aid for Kentucky: 'Vote no and take the dough'..#GOP.#stimulus https://t.co/ZcSSdpvD4i,"['GOP', 'stimulus']",2021-07-07 00:31:42
