Date,Methods,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,V1_Vaccine Prioritisation (summary),V2_Vaccine Availability (summary),V3_Vaccine Financial Support (summary)
10/6/2020,0,0.009045977877186877,0.030036217416636646,-0.0011605453411383288,0.0059597728374813285,0.0003071582343961511,-0.01031268692375826,0.007989851491791862,0.006123054240431104,0.014650811507765735,0.017044980236927847,0.07014961806791169,-1.2474025644751634e-31,0.0073763986750106725,0.007222035500620093,-0.0022703074417742236,0.0002932586087678958,4.875297097306644e-31,0.0002501715041164841,-0.04646774416323751,-0.0016966417564877442,-5.432695821369611e-31,2.825167841339725e-32,-1.1989710116512685e-30
11/6/2020,0,0.002364007706221725,0.04773176519665867,-0.0045511262973637456,0.013348317838140897,-0.013081494801943856,-0.013396149958550398,0.02136753620912454,0.008665250564393188,-0.002819204270573599,0.014196157239244453,0.13958761960800206,-8.440792603225391e-32,-0.000956287291566176,0.010398796160838433,-0.003184130781197122,0.00041324742109541797,5.471939654091677e-31,-0.0035041225159407724,-0.0490444279941065,-0.0002575425938370505,-2.241938302727594e-31,4.7762811148976257e-32,-1.4937808806072703e-30
12/6/2020,0,0.0063432287341648975,0.034562576728473814,-0.0022842356452851425,0.005160624610393175,-0.0010159597648972912,-0.0115202952625363,0.008130348595191858,0.011287650592359049,0.0216022408567369,0.0190999650928591,0.0772844433917531,-1.4800201885693228e-31,0.006751486640756151,0.0072247514867090756,-0.0037955272876258406,0.00025212479574422887,5.271759548915006e-31,0.00031426851637661457,-0.04751348116302064,-0.002067455414882196,-4.88721706762714e-31,7.048534239339478e-32,-1.265702404438924e-30
13/6/2020,0,0.003995671560655215,0.03852803705792342,2.825115474739245e-05,0.010473728628962167,-0.007308637457234519,-0.008065556042960711,0.017830979212054184,0.003221518326816814,-0.0064332173372219715,0.015033058173555349,0.09585264750889369,-1.5867197856042972e-32,-0.005041013288843844,0.009421575639862567,-0.0005638281332461961,0.0003226999402353873,5.3558262952686835e-31,-0.0010758997107456838,-0.039188049833423326,0.0014266038238669612,-2.142186160684082e-31,1.567812462754614e-31,-1.1123946553882467e-30
14/6/2020,0,0.00030644919856318405,0.06101049732283822,-0.0037635771690734793,0.019563493318855762,-0.0182867263793014,-0.01448752633379107,0.032068136746862104,0.008640077181293495,-0.012566432622926576,0.0191649269046528,0.19377085672957556,-6.646553542852422e-32,-0.005328041921269947,0.011821748339571059,-0.002193728129246405,0.0005329543715301302,6.726651005828066e-31,-0.006087788064698023,-0.056443312970389216,0.0003496259617220078,-2.0957647468613115e-31,1.0377126764147873e-31,-1.7372225230152683e-30
15/6/2020,0,0.004434900524626885,0.06428457503872258,-0.005573081476281264,0.01854828149745507,-0.015497456779225363,-0.018502032217968787,0.02947263077034482,0.01408493345869439,0.004819949939181762,0.022660636301485022,0.2098813045636884,-1.6936337970070558e-31,0.0043246532357963064,0.011036736341858549,-0.00487535706322108,0.0005855704579776752,7.3093227681725374e-31,-0.007365636145030814,-0.07028089654964528,-0.0033472466457169503,-5.2074679928902245e-31,-1.4508553592757646e-31,-2.0234898528591955e-30
16/6/2020,0,0.0006182926257939211,0.06398836290463805,-0.006307644118870874,0.016117724756311094,-0.015213243081234396,-0.01885412505362183,0.025214826222509146,0.020013648650742004,0.013182677203855877,0.022228817613462785,0.18803218925105675,-1.6508456892858835e-31,0.00200597512801843,0.009631799750163086,-0.006595486941348229,0.000461045689007733,7.220824443800911e-31,-0.006598758095476244,-0.06247465309154775,-0.002852930787152478,-3.9232232828362606e-31,-3.123467753023318e-33,-1.8767824281812525e-30
17/6/2020,0,-0.0009965415811166167,0.07013764298920121,-0.0073017157805484855,0.017188816489319185,-0.01884463747930048,-0.020871169665562257,0.029698462059189166,0.022547953770429428,0.010647875157051854,0.023236325260118713,0.21728808186682208,-2.165235102780017e-31,0.0034283174151953843,0.009897119656670839,-0.007499518854144428,0.0005303590377090066,7.497935775937345e-31,-0.007455058379231819,-0.06954515159928373,-0.002369437485218181,-3.5054407589934686e-31,-1.059013775960485e-33,-2.0985626618736942e-30
18/6/2020,0,-0.0014947407180443406,0.06411194428801537,-0.00705837835058836,0.013587816452075328,-0.015869870499175574,-0.020522489245714887,0.02457965224415862,0.022827313082026585,0.01674776348019285,0.02319938684481063,0.18669296987354755,-2.078877960260286e-31,0.003825245874135622,0.009440105341907059,-0.007202801643870771,0.0004446318343980238,7.1450866647690815e-31,-0.005227787869184145,-0.06293909609251257,-0.002658148337754288,-3.3995039360445488e-31,5.240291430801281e-32,-1.926978012211693e-30
19/6/2020,0,0.0009017787275037595,0.058543828332663646,-0.005797320893699569,0.014581253061935837,-0.01351745696073132,-0.018149515364452133,0.02403026839186038,0.01780214686212795,0.011637764450694834,0.021630007399445667,0.1826592556733106,-2.2196900045276828e-31,0.0056825034553185105,0.009287885656314237,-0.005801832735804575,0.0004700840768886597,6.750347741869769e-31,-0.0057495265168004805,-0.06289177249085956,-0.002685425670019218,-3.974362973550952e-31,-2.3989854794107644e-32,-1.863289601918499e-30
