,username,location,following,followers,totaltweets,retweets,text,hashtags,time
94,LivCompassion,Earth 🌎 One planet one people,306,279,6223,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-08 23:24:59
95,LivCompassion,Earth 🌎 One planet one people,306,279,6223,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-08 23:24:52
96,56blackcat,"Northern Ireland, UK 🇬🇧 ",87529,81606,257187,30,"COVID-19 vaccines for children under age 12 could be ready by September

Thoughts about the coming school openings?

#FreshVoices #ONEV1 

https://t.co/fGWSRSUjxw https://t.co/JFmjPPub4e",[],2021-07-08 23:23:48
97,Maxyu17,"Eastern District, Hong Kong",42,140,14991,91,More research shows that widely used COVID-19 vaccines still offer strong protection against the delta variant. https://t.co/1F64RyGS2D,[],2021-07-08 23:23:37
98,chaselionsway,"Sagamihara City, Kanagawa",1891,82,17002,250,"“A woman in Missouri was afraid of the side effects from COVID-19 vaccines and chose not to get the shots, but later contracted the #DeltaVariant of the novel coronavirus and died in the hospital.” https://t.co/XQaG7UADEE",[],2021-07-08 23:23:35
99,GregLovelace10,"North Carolina, USA",80,97,13387,1,#New today: Research from multiple countries shows the Pfizer shot and other widely used COVID-19 vaccines offer strong protection against the highly contagious delta variant: https://t.co/N3mXOl6PYv,['New'],2021-07-08 23:22:43
100,karla_handley,"Detroit, MI",5002,4320,246219,4,"The delta coronavirus mutation is now responsible for in 1 in 4 COVID-19 cases in the U.S, but vaccines are effective against it. Here's what to know. 
https://t.co/xsuv0SxHsY",[],2021-07-08 23:21:58
101,rawpegphoto,New York,4254,1784,119308,4,"The delta coronavirus mutation is now responsible for in 1 in 4 COVID-19 cases in the U.S, but vaccines are effective against it. Here's what to know. 
https://t.co/xsuv0SxHsY",[],2021-07-08 23:19:15
102,a35362,"DeKalb, IL",35985,42737,335561,4,"The delta coronavirus mutation is now responsible for in 1 in 4 COVID-19 cases in the U.S, but vaccines are effective against it. Here's what to know. 
https://t.co/xsuv0SxHsY",[],2021-07-08 23:18:23
103,EdGrapeNutZimm,Pride month 🏳️‍🌈,5121,9578,72048,1,"""Africa has just had its “worst pandemic week ever,” the @WHO said on Thursday. The continent is short of vaccines, &amp; the virus is sickening its young people &amp; overwhelming its already fragile health care systems."" 💔 @nytimes 
https://t.co/2WDZymcGRJ https://t.co/eTbaGOIvTS",[],2021-07-08 23:17:43
104,815wrldtrvlr,USA 🇺🇸,33318,30661,438568,0,How antibodies may cause rare blood clots after some COVID-19 vaccines | Science News https://t.co/HqTOU5d2Jk,[],2021-07-08 23:14:56
105,Rosenchild,"New York, NY",12399,13406,903227,85,"It’s normal to have questions about #COVID19 vaccines. Follow these tips for talking with your friends and family who have questions about getting vaccinated. 
 
More: https://t.co/tGGql5cDOC https://t.co/Uowkez1HZR",['COVID19'],2021-07-08 23:12:03
106,MontyTheHorse12,In a stable and a field (not really).,2660,442,9302,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-08 23:11:04
107,laurel53,Big La-Z-Boy in family room,927,440,36752,0,"Donald Trump, Human Parasite, Is Now Telling People Not to Vaccinate Their Kids Against Coronavirus https://t.co/EEfy2M898y via @VanityFair.   @LeaderMcConnell Are you proud of yourself now? Just look at the monster you set loose on the country. Shame, shame, shame.",[],2021-07-08 23:09:16
108,stevenamarko,"Ontario, Canada",4984,1458,2199,2,There’s still time to join us at our walk-in clinic happening RIGHT NOW at Countryside Arena in #Sudbury! Walk-ins being accepted until 8 p.m. Up to (900) doses of Moderna available. https://t.co/u68tiHuIb7 https://t.co/rmVh5h0HoM,['Sudbury'],2021-07-08 23:08:57
109,RockNRollTaboo,New York,1071,359,6896,0,@RonPaul I Always THOUGHT~~&gt;&gt;If Someone Caught COVID Already~~&gt;&gt;They Do NOT Need The Vaccine~~&gt;&gt;https://t.co/Px61xiMVeu,[],2021-07-08 23:08:41
110,lm1067,"London, England",5001,1190,71379,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-08 23:07:51
111,lm1067,"London, England",5001,1190,71379,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-08 23:07:42
112,albertnetser,"Rankin Inlet, Nunavut",605,688,13764,13,"CDC as of 7/7, 
971 reports of ·myocarditis/pericarditis under 30
·5,946 reports of death
·411,911 Adverse Reactions 

https://t.co/IUK9yD7atg",[],2021-07-08 23:06:09
113,Fuzzwolves,"California, USA",497,63,5254,0,"I understand that most new infections are from unvaccinated people. However, even Pfizer admits that another booster dose is needed as the current vaccines are not as effective against new variants.

Once again the US is reopening too soon 🤦

https://t.co/weqFNWYoOm",[],2021-07-08 23:05:57
114,bameado1,louisiana,85,474,245334,234,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/EHKnKK6vU9",[],2021-07-08 23:05:28
115,nycrecords,New York City,458,6204,6500,1,It has never been easier to get vaccinated against #COVID19 in NYC! Many sites no longer require an appointment and vaccines are always at no cost to you: https://t.co/hvJRu6jc3g. https://t.co/KVazM0c26x,['COVID19'],2021-07-08 23:00:40
116,magnoli,"Santa Barbara, CA",704,1421,6756,1,"Latest Weekly COVID-19 Newsletter: Public Health officials remind residents to get both shots of double-dose COVID-19 vaccines as Delta variant of novel coronavirus spreads in California
https://t.co/O8JoFlh5XP",[],2021-07-08 23:00:32
117,katydogcrazy,🇨🇦,1847,787,318764,5,Here’s a more general-population friendly link here with info about vaccine breakthrough cases like this one. https://t.co/HV7IItyHUE,[],2021-07-08 23:00:25
118,lewis_iestyn,"Trowbridge, England",25,1,53,0,@wkndsR4racin @eireannachros @tnicholsmd I just did. https://t.co/fLMNl9E14Y says the vaccines are safe and adverse effects are very rare.,[],2021-07-08 23:00:13
119,PublicHealthSD,"Sudbury, Ontario, Canada",1417,5282,7187,2,There’s still time to join us at our walk-in clinic happening RIGHT NOW at Countryside Arena in #Sudbury! Walk-ins being accepted until 8 p.m. Up to (900) doses of Moderna available. https://t.co/u68tiHuIb7 https://t.co/rmVh5h0HoM,['Sudbury'],2021-07-08 22:59:50
120,NoozhawkNews,Santa Barbara,63,6778,34486,1,"Latest Weekly COVID-19 Newsletter: Public Health officials remind residents to get both shots of double-dose COVID-19 vaccines as Delta variant of novel coronavirus spreads in California
https://t.co/O8JoFlh5XP",[],2021-07-08 22:59:06
121,RTScan4,"Little Rock, AR",443,215,1406,5,@JimHendren1 mRNA vaccines are new to us but the research that led to the COVID vaccines began 30 years ago. We have been building towards these safe and effective vaccines for a long time. https://t.co/MfK4olaPJH.,[],2021-07-08 22:55:00
122,BagalueSunab,Jamaica- Trinidad &Tobago,4045,3348,275209,0,"Yes, the COVID-19 vaccines are effective against the Delta variant
WHO experts say the COVID-19 vaccines authorized for emergency use are “incredibly effective” at preventing severe illness and death against the Delta variant.🤔

https://t.co/QCdIGxetyt via @ABC10",[],2021-07-08 22:53:51
123,vitevoila,Cana'duh,759,158,8354,0,"#Covid19 
Mutations have been going on since Covid started.  It was expected.  

It has nothing to do with vaccines.

Viruses mutate, that's what viruses do....

The Lambda variant was discovered April 2020

CDC lists variants &amp; when most were discovered

https://t.co/z8010MT4Ja",['Covid19'],2021-07-08 22:53:02
124,msmansk,"Sydney,Australia",4567,1307,203247,7,Prime Minister @ScottMorrisonMP has confirmed that the federal government has secured a massive new supply of Pfizer coronavirus vaccines. #COVID19 #7NEWS https://t.co/47k6oa8Y8m,[],2021-07-08 22:52:43
125,55krissi55,UK,7307,11490,248825,3,"If Vaccines are not preventing people from catching &amp; passing on Coronavirus - what is the point in mass vaccination? Perhaps only vaccinate people who feel they are vulnerable to hopefully reduce effects of virus?
#COVID19 
#NHS 
Vaccine Passports may not hold a lot of validity?","['COVID19', 'NHS']",2021-07-08 22:52:05
126,gurdipsahota,"Surrey, BC, Canada",2745,1034,29572,0,The Delta Variant Isn't Just Hyper-Contagious. It Also Grows More Rapidly Inside You https://t.co/UdAxth1rsd #DeltaVariant #COVID19 #pandemic #vaccines #GetVaccinated #coronavirus,"['DeltaVariant', 'COVID19', 'pandemic', 'vaccines', 'GetVaccinated', 'coronavirus']",2021-07-08 22:51:57
127,Acuandherbs,"Hemel Hempstead, Hertfordshire",811,877,2900,104,All pregnant women in the UK are now being offered the COVID-19 vaccine when their age group is called. The RCOG and @MidwivesRCM have developed a useful decision aid for pregnant women so they can make an informed choice about whether to have the vaccine: https://t.co/2pmVOMD4yV https://t.co/VMQLVZ7Zna,[],2021-07-08 22:50:10
128,winocm,"Cupertino, LL/A",2017,6644,23376,0,"@nailbomb3 Like, even Microsoft is doing a better job with Windows 11 and PC requirements than whatever CDC is doing now...

https://t.co/vjdr6eaQ7B

This page was relatively hidden on their website. How is someone supposed to see that if they're not clicking everything?",[],2021-07-08 22:49:54
129,PeLeif,"Helsingborg, Sweden",2006,973,170218,297,The global death toll from COVID-19 has surpassed 4 million as the crisis increasingly becomes a race between vaccines and the highly contagious delta variant. https://t.co/EFUJsf9WZX,[],2021-07-08 22:48:02
130,dubvNOW,"Morgantown, WV",3,10170,550503,0,The euphoria that many of us experienced in January when the COVID-19 vaccines rolled out is slowly dissipating. Cases cause by coronavirus va…,[],2021-07-08 22:47:41
131,theTiser,"Adelaide, South Australia",195,140397,156635,1,"Australia will soon have access to one million Pfizer doses a week, while our Sydney neighbours could have their lockdown extended again. #Covid19 #TheAdvertiser https://t.co/ogFMYX0cFV","['Covid19', 'TheAdvertiser']",2021-07-08 22:43:09
132,qu0kka,Europe,212,214,34741,10,"COVID-19 VACCINES | PFIZER READIES BOOSTER 

Pfizer plans to ask U.S. regulators to authorize a booster of its vaccine within the next month, due to the spread of the highly contagious delta variant.
https://t.co/IHPazBibR1",[],2021-07-08 22:42:57
133,Davidmetroland,"Kensington, Southern Spain.  ",863,1048,94827,0,"@afewpoints @Begentle50 @Alabamakid7 @MattAdkin @viv_cooper @Roblev0 @Matt_GS @wanderer_bolton @ConraddKonnrad @Europhile123 @Mac_Paddy54 @LeftBehindPoet @BlamesJinds @The_Leaver @mysticl @resiguru @brianbloop2 @markwh2001 @Arlanymor4 @graeme_boro @Ciolfilicious1 @David19531501 @CharlesAlbertJ2 @SamanthaFoxy1 @Chris_not_a_bot @condimentset @CarlsbadCharlie @fan_vor @ClaremontGiddy @terrasea @BeowulfSchaefer @susan04071 @geor97 @NielsOckelmann @TonyGagliardi4 @jbm751121 @chattymonkey @Schofield7Pete @thegrimbarian @Sir_Tom_Tucker @BrunoTheBridge @smeemartin @TruthSe83611650 @cambridge_peter @Swen_2017 @BlokeStokey @ShaneJa16905901 @cathyby @tripleGGGx For a start vaccines don’t always prevent infection &amp; in fact my sons mother in law caught it after double vax and still pretty ill. (Only in her 50's) The concept people can now be carless is a fallacy, as you will see over the next few weeks. 

https://t.co/sIBdw80hZY",[],2021-07-08 22:42:38
134,bluepoupondon,Swabia,3,10,6816,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-08 22:42:35
135,ShawnHades,"Moorhead, MN",2504,2852,18140,0,"The Rumor Flies podcast debunks the idiotic conspiracy of magnets in vaccines. 

Podcast:
https://t.co/70BrwgQ04Z #COVID19 #coronavirus #Corona #conspiracytheories #antivaxxers #podcast #Medical #vaccination #MAGA #magnetchallenge #magneticvaccine #magnetgate #PodcastandChill https://t.co/kLLBZSydf3","['COVID19', 'coronavirus', 'Corona', 'conspiracytheories', 'antivaxxers', 'podcast', 'Medical', 'vaccination', 'MAGA', 'magnetchallenge', 'magneticvaccine', 'magnetgate', 'PodcastandChill']",2021-07-08 22:40:53
136,askboomer1949,"Anchorage, Alaska",14743,16232,107694,0,"#COVID19 #DeltaVariant 
Rt
What experts know so far about the delta variant https://t.co/4CBM0I3iyp","['COVID19', 'DeltaVariant']",2021-07-08 22:40:47
137,_heyyy_asia,🇯🇲,376,903,130742,4,"New research from France adds to evidence that widely used COVID-19 vaccines still offer strong protection against a coronavirus mutant that is spreading rapidly around the world and now is the most prevalent variant in the US.
https://t.co/JjzMIph9f3",[],2021-07-08 22:40:30
138,NYCOMECCorp,"Old Westbury, NY",147,267,2160,2,"Hey guys, didn't get a COVID vaccine yet?

You may end up taking a Pfizer medication anyway...

https://t.co/NPqwum6x9f #COVID19 #Corona #coronavirus #erectiledysfunction  #Health #medtwitter #Medical #vaccines  @pfizer @pfizer_news",[],2021-07-08 22:40:19
139,skupor,"Menlo Park, CA",319,41108,8270,0,"""I think it's important to know that these correlate exactly with vaccination rates."" https://t.co/wOuI7gLmI0",[],2021-07-08 23:58:21
140,JeremyDBond,"Based in Connecticut, USA",5557,7305,104208,21,The Olympics events in the Tokyo area will be held without fans after a state of emergency declaration in the capital. A surge of COVID-19 cases and low vaccination rates forced organizers to abandon plans to fill venues up to 50% capacity. https://t.co/v9Ij21guio,[],2021-07-08 23:57:54
141,wdelpilar,"San Diego, CA",2168,2428,44438,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 23:56:06
142,realjuliasong,Married to my best friend,791,60933,2889,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 23:54:15
143,MakeshiftGhost,"Hewitt, TX",93,39,7919,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 23:51:10
144,PhoenixArielle,"Long Beach, CA",4991,2836,210257,14,"Able to spread more readily than past versions of the coronavirus that causes Covid-19, the worrisome delta variant may also be resistant to some of the antibody treatments and even partial vaccination, a new study shows. 
https://t.co/uFUbivKMa1
via @NinaPullano 
@CourthouseNews",[],2021-07-08 23:48:38
145,QueenMSheba,Caribbean,1926,1598,281929,26,"The Delta coronavirus strain, now the dominant variant of COVID-19 in the United States, is surging in areas of the country with low vaccination rates, according to the CDC. https://t.co/rd02mAxEOL https://t.co/0ch1F8EiqO",[],2021-07-08 23:46:57
146,typewriternews,World Wide,2,2428,416374,0,Surgeon General warns misinformation is the greatest threat to Covid-19 vaccination efforts https://t.co/5egHEbfqFi,[],2021-07-08 23:45:01
147,underwatermaya,"Baton Rouge, LA",592,840,3975,3,"With a twice as contagious variant established in Louisiana on top of one of the lowest vaccination rates in the country, officials are seeing a spike in COVID-19 cases once again.

“We are seeing what is likely the beginning of increases.""
 https://t.co/F5fzJlWJCd",[],2021-07-08 23:44:33
148,MrBanks76037905,Denver,1396,443,66310,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 23:43:11
149,notrealdemocrat,"Azatlanta, New Mexico",1679,2353,303743,1,Australia’s bungled vaccination program has become the case study of what not to do when dealing with Covid-19. https://t.co/Dw24ixCI5i https://t.co/you61H7LpV,[],2021-07-08 23:41:49
150,MamurphyMaureen,"Dupont Circle, Washington.",5000,4007,396221,14,"Able to spread more readily than past versions of the coronavirus that causes Covid-19, the worrisome delta variant may also be resistant to some of the antibody treatments and even partial vaccination, a new study shows. 
https://t.co/uFUbivKMa1
via @NinaPullano 
@CourthouseNews",[],2021-07-08 23:40:51
151,Vox_Democracy,Florida,7884,7620,337476,14,"Able to spread more readily than past versions of the coronavirus that causes Covid-19, the worrisome delta variant may also be resistant to some of the antibody treatments and even partial vaccination, a new study shows. 
https://t.co/uFUbivKMa1
via @NinaPullano 
@CourthouseNews",[],2021-07-08 23:36:13
152,Venkate99313129,"Bengaluru, India",18,54,12007,38,"Massive #CovidVaccination campaign being carried out. 

On spot registration and vaccination held at Rayang in #LowerDibangValley district. 

Thanks to all medical team and frontline workers for your unflinching determination and dedication to eradicate the #coronavirus. https://t.co/p7UXx2qwO5",['CovidVaccination'],2021-07-08 23:34:26
153,WByng,Sydney NSW Australia,21169,21529,42426,1,Australia’s bungled vaccination program has become the case study of what not to do when dealing with Covid-19. https://t.co/Dw24ixCI5i https://t.co/you61H7LpV,[],2021-07-08 23:31:59
154,stephaniepiche,"Greater Sudbury / Grand Sudbury, Ontario",571,574,5602,2,There’s still time to join us at our walk-in clinic happening RIGHT NOW at Countryside Arena in #Sudbury! Walk-ins being accepted until 8 p.m. Up to (900) doses of Moderna available. https://t.co/u68tiHuIb7 https://t.co/rmVh5h0HoM,['Sudbury'],2021-07-08 23:31:32
155,lunn_tamika,"Hobart, Tasmania",476,431,679,11,"Book a Covid #vaccination appointment today Tasmania Government
https://t.co/LlhRv4S4ve",['vaccination'],2021-07-08 23:31:05
156,FOX46News,"Charlotte, NC",1373,38507,131261,0,"JUST IN: #Pfizer says it is about to seek U.S. authorization for a third dose of its #COVID19 vaccine; says it could boost protection against delta variant. #DeltaVariant #vaccination 

https://t.co/WnbGTUCDNA","['Pfizer', 'COVID19', 'DeltaVariant', 'vaccination']",2021-07-08 23:31:00
157,Republicisdead,Native Texan,893,803,185257,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 23:30:01
158,vaniercollege,"Montreal, QC",139,2916,3614,0,"To book your appointment to get vaccinated and for other resources, visit https://t.co/jKyPEwU0rS
Let's make sure we could be back on the Vanier campus again to enjoy school as it should be!
#COVID19 #covid #vaccine #students https://t.co/6kNC2oQw2E","['COVID19', 'covid', 'vaccine', 'students']",2021-07-08 23:29:25
159,octaneangel,"South Heath, Bucks",2299,1613,69328,21,The Olympics events in the Tokyo area will be held without fans after a state of emergency declaration in the capital. A surge of COVID-19 cases and low vaccination rates forced organizers to abandon plans to fill venues up to 50% capacity. https://t.co/v9Ij21guio,[],2021-07-08 23:29:08
160,Cburns33Jones,"Albuquerque, NM",121,118,22675,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 23:27:57
161,LivCompassion,Earth 🌎 One planet one people,306,279,6223,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-08 23:24:59
162,roslemusmartin,"Washington, DC",6064,21066,9968,46,"With the Delta variant accounting for more than a quarter of Covid-19 cases, Dr. Anthony Fauci warns there could soon be ""two Americas"" — one where most people are vaccinated and another where low vaccination rates could lead to spikes in cases https://t.co/zSQ73v9sb6",[],2021-07-08 23:24:32
163,chaselionsway,"Sagamihara City, Kanagawa",1891,82,17002,118,"With low vaccination rates and the Delta variant spreading fast, southwestern Missouri is a coronavirus hotspot. Mercy Springfield Hospital ran out of ventilators over the holiday weekend.
https://t.co/LWham6zZxh",[],2021-07-08 23:23:24
164,AddsEvery,Primarily Quantum Entanglement,282,257,19886,0,"@EmeraldRobinson #Fact you post a ✝️ when you clearly know Not #God is truly egregious.

99% of current DEATHS due to #COVID19 are UNNECESSARY DEATHS of Misled #unvaccinated fellow Children of God.

Without #vaccination YOU are a breeding ground for #coronavirus &amp; mutations...human.✍️👤","['Fact', 'God', 'COVID19', 'unvaccinated', 'vaccination', 'coronavirus']",2021-07-08 23:19:46
165,KatePlantPhys,"Hobart, Lutruwita/ Tasmania",1170,891,748,11,"Book a Covid #vaccination appointment today Tasmania Government
https://t.co/LlhRv4S4ve",['vaccination'],2021-07-08 23:17:20
166,UTAS_MPH,"Hobart, Tasmania, Australia",4816,1720,6505,11,"Book a Covid #vaccination appointment today Tasmania Government
https://t.co/LlhRv4S4ve",['vaccination'],2021-07-08 23:16:57
167,CityofLoveland,"Loveland, Colorado",88,11361,3225,0,"The Larimer County Dept. of Health &amp; Environment is putting out a📢call to area businesses &amp; facilities to host pop-up💉Covid-19 vaccination clinics.👍You provide the facility, they do the rest!👏
Details at: https://t.co/fg8Wsa3aGh
#InThisTogether #GetVaccinated https://t.co/YrqNuiVwCn","['InThisTogether', 'GetVaccinated']",2021-07-08 23:16:21
168,MontyTheHorse12,In a stable and a field (not really).,2660,442,9302,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-08 23:11:04
169,stevenamarko,"Ontario, Canada",4984,1458,2199,2,There’s still time to join us at our walk-in clinic happening RIGHT NOW at Countryside Arena in #Sudbury! Walk-ins being accepted until 8 p.m. Up to (900) doses of Moderna available. https://t.co/u68tiHuIb7 https://t.co/rmVh5h0HoM,['Sudbury'],2021-07-08 23:08:57
170,lm1067,"London, England",5001,1190,71379,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-08 23:07:51
171,Lisa_See,Los Angeles,739,7477,49968,14,"The @CountyofLA has seen an 84% increase in #COVID19 cases in the last week. @lapublichealth strongly recommends masks be worn indoors in public places when everyone’s vaccination status is unknown, regardless of your vaccination status. For more info: https://t.co/rcqlWFW1GQ https://t.co/0jFCEbVxb6",['COVID19'],2021-07-08 23:07:34
172,McGillLib,Montreal,1333,6149,9521,8,"#McGill Campus update
👇

📊 Vaccination rates are low in student-age population
🛂 Vaccine passport info
🧳 Policy on international travel for staff
🔏 Vaccination status is private!
🚌 Update on inter-campus shuttle bus

https://t.co/FjEkdLUdmE",['McGill'],2021-07-08 23:06:19
173,LennyDykstra,NY/LA/Philly/Andromeda,6441,60263,53569,3,"Suspected White Supremacist Judge is actively sentencing Black offenders to Covid vaccination or they will face max probation/sentencing in their case

https://t.co/uRYuMYU4Q2",[],2021-07-08 23:02:33
174,TheNationalNews,"Abu Dhabi, UAE",213,1065525,182581,2,"#Pfizer #Vaccination 
Pfizer plans to request a US emergency authorisation for a third booster dose of its Covid-19 vaccine 

Read more:
https://t.co/XA35NyvmGz","['Pfizer', 'Vaccination']",2021-07-08 23:02:17
175,kevint905,"Brampton, Ontario",43,124,14697,1,"Over 3,800 Germans got sick with #Covid19 following full vaccination, hundreds were hospitalized – health watchdog — RT World News 
https://t.co/9YYnP3Ypf7 

#coronavirus #sarscov2 #covid19vaccine #superspreader #covidiots #vaxholes #promotenaturalimmunity","['Covid19', 'coronavirus', 'sarscov2', 'covid19vaccine', 'superspreader', 'covidiots', 'vaxholes', 'promotenaturalimmunity']",2021-07-08 23:01:22
176,PublicHealthSD,"Sudbury, Ontario, Canada",1417,5282,7187,2,There’s still time to join us at our walk-in clinic happening RIGHT NOW at Countryside Arena in #Sudbury! Walk-ins being accepted until 8 p.m. Up to (900) doses of Moderna available. https://t.co/u68tiHuIb7 https://t.co/rmVh5h0HoM,['Sudbury'],2021-07-08 22:59:50
177,krqe,"Albuquerque, New Mexico",1577,98482,121748,0,NMDOH makes changes to COVID-19 vaccination dashboard https://t.co/xmzPWFxcPT,[],2021-07-08 22:59:16
178,mcgillu,"Montréal, Québec, Canada",5439,145094,35329,8,"#McGill Campus update
👇

📊 Vaccination rates are low in student-age population
🛂 Vaccine passport info
🧳 Policy on international travel for staff
🔏 Vaccination status is private!
🚌 Update on inter-campus shuttle bus

https://t.co/FjEkdLUdmE",['McGill'],2021-07-08 22:57:45
179,bri_chavez,Texas,1169,1138,11713,2,El Paso health officials are reporting our community's first Covid-19 death of someone who was fully vaccinated. https://t.co/VpQD8AkGRB,[],2021-07-08 22:53:11
180,katydogcrazy,🇨🇦,1847,787,318764,14,"Able to spread more readily than past versions of the coronavirus that causes Covid-19, the worrisome delta variant may also be resistant to some of the antibody treatments and even partial vaccination, a new study shows. 
https://t.co/uFUbivKMa1
via @NinaPullano 
@CourthouseNews",[],2021-07-08 22:52:35
181,55krissi55,UK,7307,11490,248825,3,"If Vaccines are not preventing people from catching &amp; passing on Coronavirus - what is the point in mass vaccination? Perhaps only vaccinate people who feel they are vulnerable to hopefully reduce effects of virus?
#COVID19 
#NHS 
Vaccine Passports may not hold a lot of validity?","['COVID19', 'NHS']",2021-07-08 22:52:05
182,galb_m,I hope no one steals your joy!,620,593,22872,25,"With a twice as contagious variant established in Louisiana on top of one of the lowest vaccination rates in the country, officials are seeing a spike in COVID-19 cases once again.

“We are seeing what is likely the beginning of increases.""
 https://t.co/LguRxaFUNI",[],2021-07-08 22:51:09
183,media_dissent,"Winston-Salem, NC",804,286,18446,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 22:50:36
184,BigBuckJayScott,New Hampshire USA,2100,718,2860,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 22:49:46
185,_cashchasin,"Austin, TX UT19",715,527,34909,173,Press Secretary Jen Psaki Says Criticism Of Door-To-Door Vaccination Campaign Is A ‘Disservice To The Country’ https://t.co/rDdEM8trSW,[],2021-07-08 22:48:03
186,A11yAlicia,"Toronto, Ontario, Canada",5002,3280,118948,17,"Vaccination is a strong tool in our fight against #Covid19.
 
When combined with local public health advice, it is much more impactful. Learn more about how to stay protected even after vaccination ➡️ https://t.co/D0PfUMlPGj #CovidVaccine https://t.co/5sije5MNc9",['Covid19'],2021-07-08 22:47:19
187,rubic3n,Moon,1160,586,14900,1,"Coronavirus (COVID-19) Infection Survey, antibody and vaccination data, UK: 7 July 2021

Estimates for England, Wales, Northern Ireland and Scotland. 

https://t.co/bdlNEHYW1w",[],2021-07-08 22:42:23
188,ImTheoMarshall,"Santa Monica, CA",2516,2033,70840,14,"The @CountyofLA has seen an 84% increase in #COVID19 cases in the last week. @lapublichealth strongly recommends masks be worn indoors in public places when everyone’s vaccination status is unknown, regardless of your vaccination status. For more info: https://t.co/rcqlWFW1GQ https://t.co/0jFCEbVxb6",['COVID19'],2021-07-08 22:41:35
