,username,location,following,followers,totaltweets,retweets,text,hashtags,time
14,OhSoVane,"Durham, NC",1475,1190,38070,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:55:12
15,vaculb,"Polk County, FL",4903,3110,251303,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:54:46
16,ChuckNyce116,"Cincinnati, OH",1157,1265,136761,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:54:37
17,ashleympaladino,"Missouri, USA",539,180,377,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:54:34
18,thedeathsiren,Philly,704,1292,63224,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:54:14
19,EileenForBlue,North Texas,5527,5050,222936,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:53:43
20,Pharmakeia,Brasil,2310,2447,7164,0,VDH: COVID-19 vaccine outreach effort happening in Western Tidewater district - https://t.co/74N4TIqm9g WVEC https://t.co/u2rDtC2R6Q https://t.co/pgowlD9dSO,[],2021-07-10 23:53:38
21,mybargainorg,India,0,53,36642,0,"mybargain  U.T. records 135 new COVID-19 cases, 1 death https://t.co/2Et7YwZ7dE",[],2021-07-10 23:53:33
22,lokeshchandel,INDIA,2755,1071,48019,0,"U.T. records 135 new COVID-19 cases, 1 death https://t.co/AQuMEztUl8",[],2021-07-10 23:53:33
23,magicalgirlkyra,"California, USA",935,1039,60379,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:53:26
24,davidtomkins,"Unceded Wurundjeri land, Aust",3270,1820,94439,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:53:23
25,MelbourneVic3,"Melbourne, Victoria",1218,363,3338,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:53:17
26,UFullOfBritt,Landed in the Peach State!,1580,1100,117102,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:53:02
27,MelgerTina,"Barcelona, Catalunya",1756,2754,185891,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:53:00
28,TommyDwyer,"Springfield, MO.",622,188,10407,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:52:58
29,minniecactustt,Florida,3285,983,75500,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:52:31
30,BriannaCeleGill,"Wales, United Kingdom",4818,3194,72409,142,"So is the vaccine responsible for the disease?  Investigate.

https://t.co/iUBuaRKqUu",[],2021-07-10 23:52:11
31,Sharron28865362,Australia,104,191,41296,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:51:07
32,Kannadanammamma,"New Delhi, India",1003,1675,53168,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:51:02
33,justinnnryan,"Long Beach, CA",1583,56,26308,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:50:16
34,balihai2,USA,2257,1974,387027,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:50:09
35,AmyFlorio,New Jersey,462,71,1471,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:50:09
36,NotDanSnyder1,Rent free in your head!,1677,1323,24389,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:49:53
37,kshering,"Minnesota, USA",15945,14563,99395,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:49:43
38,BitchNKitsch,"Massachusetts, USA",183,34,987,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:49:37
39,b1e56df9ce6549f,usa,5598,5133,857762,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:49:30
40,k0kc21,United States,2410,561,25074,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:48:53
41,BarbaraLNewsome,I'm everywhere,6086,9093,267722,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:48:50
42,GallagherMW,"Los Angeles, CA",3844,3206,47484,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:48:40
43,declanmartin75,"Bentleigh East, Melbourne",2470,3721,40496,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:48:28
44,yegjds,Australia,1461,117,9606,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:47:32
45,Gondolier9,Chester,1744,1267,77056,43,"The COVID-19 vaccine followed the same rigorous safety tests as over 600 clinical trials. 

If you haven't already, book your vaccination now at https://t.co/qAOGzpWMu6 https://t.co/qpZbh84kFB",[],2021-07-10 23:47:27
46,italiancutie82,australia,2484,141,882,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:47:25
47,n_pencilcactus,"Perak, Malaysia",272,203,78631,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:46:51
48,Gondolier9,Chester,1744,1267,77056,25,"#COVID19 VACCINE UPDATE: Daily figures on the total number of COVID-19 vaccine doses that have been given in the UK.

As of 9 July, 80,072,121 COVID-19 vaccine doses have been given in the UK.

Visit the @PHE_uk dashboard for more info:
▶️ https://t.co/cQkuLQxWqz https://t.co/3ndNtuYRHB",['COVID19'],2021-07-10 23:46:21
49,mainecoonmommy,"St Louis, MO",2334,1844,10190,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 23:46:10
50,LongjohnShorts1,"Melbourne, Victoria",575,299,9035,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:46:05
51,Gondolier9,Chester,1744,1267,77056,50,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 10 July, 32,367 new cases and 34 deaths within 28 days of a positive test were reported across the UK.

45,786,550 people have now received the first dose of a #vaccine. 34,541,129 have received a 2nd dose. https://t.co/zfwvUSm94b",['COVID19'],2021-07-10 23:46:02
52,michelledfm,"Durban, South Africa",1261,350,7699,65,"Number of Adverse Reactions to Covid Vaccines surpasses One Million according to UK Gov.’s 22nd update
https://t.co/bIpXjYif98",[],2021-07-10 23:45:38
53,RomainMartinIO,Tiohtià:ke Montreal,2792,894,56196,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:45:27
54,ROBBY_ROBB08,United States,66,1,1477,491,"Hospitals in a hot spot in Missouri are short on ventilators as the Delta variant spreads, with severe cases chiefly among the unvaccinated. https://t.co/aV6zcsLjg3",[],2021-07-10 23:45:16
55,DzungLeVN,"Hanoi, Vietnam",833,1557,21251,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:45:02
56,FindMyVaxLA_Bot,"Los Angeles County, CA",49,1206,177871,1,"NEW: CVS #16670 on 07-11
Age Group: Unknown

Address: 3471 W Century Blvd, Inglewood, CA 90301
Posted @ 1625960682
https://t.co/0mws9GGZhU",[],2021-07-10 23:44:42
57,hrafnkat,"Pacific Northwest, US",11465,10787,34086,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:44:04
58,MJosling53,Canada,3186,2620,116724,645,It's normal to have questions when something is new. ❤️ this tweet to receive COVID-19 vaccine information every week. 😷🏥 &lt;https://t.co/CLacKmtd7K&gt; Reply #stop to unsubscribe. https://t.co/BWh7SAgoFe,[],2021-07-10 23:43:55
59,NatalieSuleyman,80 Taylors Rd Keilor Downs VIC,765,2288,3877,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:43:49
60,Mikey_Hugg,"Australia, Victoria, Melbourne",133,48,5940,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:43:48
61,Sonderbooks,"South Riding, VA",2276,1087,95516,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:43:26
62,cyj90,"North Las Vegas, NV",698,738,19589,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:42:58
63,j03k,outside,1244,49,4256,1,"White House responds to Parson warning about door-to-door #vaccine strategy in Missouri | #Coronavirus | https://t.co/pUAsEdzbBa
Shame ⁦@GovParsonMO⁩. You knew nobody is being compelled to get vaccinated when you requested the surge. https://t.co/MZD5P8MjKx","['vaccine', 'Coronavirus']",2021-07-10 23:42:43
64,__David_N_,"Cardiff, Wales",1268,329,21649,142,"So is the vaccine responsible for the disease?  Investigate.

https://t.co/iUBuaRKqUu",[],2021-07-10 23:42:38
65,AJBlackston,"Washington, DC",1699,1844,334284,0,"Indonesia short on oxygen, seeks help as virus cases soar https://t.co/9UWmEFvguq  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet","['TodaysMedicalUpdate', 'Medicine', 'Health', 'Patients', 'NHS', 'FMRevolution', 'Today', 'Insurance', 'Pharmaceutical', 'Biotech', 'COVID19', 'Coronavirus', 'Doctor', 'Policy', 'Vaccine', 'MedTech']",2021-07-10 23:42:28
66,2xWhisky,DE 🇩🇪 & SA🇿🇦,899,4748,2034,12,"Saturday's coronavirus infections in NL: 10,345
Last Saturday: 1,125 (+819.6%)
7-day average weekly increase: +444.4%
Positive tests: 10.6%
Cases in last 28 days: 47,479
Vaccine doses: 17,625,182
Fully vaccinated: 40.57%
Covid-19 patients in hospital: 205 (-1)
In ICU: 82 (-4) https://t.co/DYS49T2J0F",[],2021-07-10 23:41:24
67,pookoo_2000,"San Francisco, CA",1242,1881,440524,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:40:40
68,stunnatiff,"Atlanta, GA",465,1169,328438,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:40:15
69,indeedndi,value village,67,54,15367,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:39:57
70,Adam201028,"Melbourne, Victoria",3061,152,5479,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 23:39:39
71,vinivinidogo,"chicago, il",1705,1502,321048,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:39:36
72,jbrous41,Motown bred,978,8425,69224,1290,"Covid-19 cases are rising at ""a pace that is almost unbelievable,"" with over 90% of ICU patients on ventilators, according to Erik Frederick, chief administrative officer at Mercy Hospital in Springfield, Missouri. https://t.co/9pIDP7UjlE https://t.co/gbkps3YVL5",[],2021-07-10 23:39:29
73,gemztone,"Los Angeles, CA",495,69,2028,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-10 23:59:03
74,greeninoc,"Orange County, CA",456,338,3680,0,"@ispeelmiph @NoelinSD @squirlkit To be fair, I don't think the CDC ever said that 100% of hospitalized &amp; dying are exclusively unvaccinated/not fully vaccinated because any medical professional knows that vaccines, like most everything, are not 100% effective.

https://t.co/YtxL4wvGhp https://t.co/HZJIsaZdap",[],2021-07-10 23:55:39
75,Sushicafeart,canada,263,88,9204,12,"@makthadon89 @Sozzinski https://t.co/Sf9dmzsHmQ

Please watch in full; it will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?",[],2021-07-10 23:49:59
76,mainecoonmommy,"St Louis, MO",2334,1844,10190,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 23:46:10
77,michelledfm,"Durban, South Africa",1261,350,7699,65,"Number of Adverse Reactions to Covid Vaccines surpasses One Million according to UK Gov.’s 22nd update
https://t.co/bIpXjYif98",[],2021-07-10 23:45:38
78,MJosling53,Canada,3186,2620,116724,645,It's normal to have questions when something is new. ❤️ this tweet to receive COVID-19 vaccine information every week. 😷🏥 &lt;https://t.co/CLacKmtd7K&gt; Reply #stop to unsubscribe. https://t.co/BWh7SAgoFe,[],2021-07-10 23:43:55
79,DaleOlausen,"Edmonton, Alberta",858,622,37953,1,Covid-19 Cases by Continent (Jan 2000 to July 2001): https://t.co/5VaCWVxaHj #probability #regression  #math #datascience #modelling  #statistics #globalization #coronavirus #covid19 #pandemic #vaccines https://t.co/yXzX8kD3jM,"['probability', 'regression', 'math', 'datascience', 'modelling', 'statistics', 'globalization', 'coronavirus', 'covid19', 'pandemic', 'vaccines']",2021-07-10 23:43:36
80,PNWSelina,"Portland, OR",5823,5405,61017,2,"Just noticed the Norwegian report on adverse reactions related or correlated to C19 vaccination was several weeks old. Here's the most recent report from 7/6/21. Note how they provide helpful context &amp; caveats for readers' consideration. #transparency

https://t.co/Ou8ll99dty https://t.co/fzO7UkcRI4",['transparency'],2021-07-10 23:39:32
81,twbtwb,"Kurilpa (Brisbane), Australia",4945,1509,52534,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-10 23:29:31
82,twbtwb,"Kurilpa (Brisbane), Australia",4945,1509,52534,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-10 23:29:28
83,Kate3015,"NSW, Australia 🇦🇺 & UK 🇬🇧",5433,7157,227831,0,"@TeamAlpha3 @RealSapster @Clr525Ps Reports of adverse events to VAERS following vaccination, including deaths, do not necessarily mean that a vaccine caused a health problem. It’s the same as the yellow report in the UK. Issues are logged &amp; then investigated. 

https://t.co/A6sgyyTyxy",[],2021-07-10 23:25:27
84,WednaMAmaro,"Fort Lauderdale, FL",253,98,587,335,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/2lxlIC684V",[],2021-07-10 23:24:25
85,NRozue,A Place of Calm ,112,26,1014,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 23:23:19
86,KA09_08,WNY ,534,278,114205,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 23:20:19
87,16thStMALL,16th St MALL ~ DENVER COLORADO,8760,8065,95331,44,"When you receive a #COVID19 vaccine, it’s important to know when you are fully vaccinated. It’s not instant. COVID-19 vaccines teach our immune systems how to recognize and fight the virus that causes COVID-19. Learn more: https://t.co/TRZRzx3cym. https://t.co/jUKdz7K4PC",['COVID19'],2021-07-10 23:19:56
88,Wish69,God's Own County 'Yorkshire'🙏,1253,1340,16768,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-10 23:19:19
