,username,retweets,likes,text,hashtags,time
342,WhiteHouse,381,2855,President Biden's new steps to deliver vaccines to every eligible American will also include more incentives. The President is calling on states to use funding they have received from the American Rescue Plan to give $100 to anyone who gets fully vaccinated. 3/3,[],2021-07-29 22:45:21
343,WhiteHouse,347,2809,"Our administration will be taking further steps to ensure eligible Americans get vaccinated.

This includes expanding our paid leave tax credit so employers can give staff paid-time off to get their kids and other family members vaccinated. 2/3",[],2021-07-29 22:45:21
344,WhiteHouse,1273,8764,"Over 160M Americans are fully vaccinated, schools are reopening for in-person instruction this fall, and our economy is roaring back. But there's still work to be done. Today the President announced more steps to deliver life-saving vaccines to more Americans. 1/3",[],2021-07-29 22:45:20
345,WhiteHouse,877,0,"RT @WHCOVIDResponse: THREAD: Today, the President announced new steps we're taking to get more Americans vaccinated and slow the spread of…",[],2021-07-29 21:19:35
346,WhiteHouse,431,2436,"Delta is a more transmissible variant, but unlike 6 months ago, we are prepared. We have the tools we need, and know what we need to do.

To hold our progress and beat the virus — we need to vaccinate every eligible American. https://t.co/5SMDHKKopq",[],2021-07-29 21:05:01
347,WhiteHouse,391,1734,Happening Now: President Biden delivers remarks on the next steps in our effort to get more Americans vaccinated and combat the spread of the Delta variant. https://t.co/DaPvWPmEmU,[],2021-07-29 20:24:55
348,WhiteHouse,277,1342,"Every American deserves the opportunity to provide for themselves and their family through dignified work. The Bipartisan Infrastructure Deal makes once-in-a-generation investments in our communities nationwide, including the creation of thousands of good-paying, union jobs. https://t.co/ORNQ5INgwo",[],2021-07-29 19:44:53
349,WhiteHouse,246,1535,Tune in for a briefing with Principal Deputy Press Secretary Karine Jean-Pierre. https://t.co/89TdEBSUlw,[],2021-07-29 18:37:19
350,WhiteHouse,503,3298,"The Bipartisan Infrastructure Deal is proof that we can come together and take key steps towards building an economy and country that is sustainable, resilient, and just — all while creating good-paying union jobs, advancing environmental justice, and tackling climate change.",[],2021-07-29 18:23:52
351,WhiteHouse,610,3877,"The Bipartisan Infrastructure Deal will help put Americans to work nationwide and signal to the world that our democracy can deliver. Just as we did with the transcontinental railroad and the interstate highway, we will once again transform America and propel ourselves forward.",[],2021-07-29 17:22:47
352,WhiteHouse,763,5058,"Today President Biden visited Allentown, Pennsylvania where he delivered remarks on the importance of American manufacturing and this administration's commitment to creating good-paying, union jobs, right here at home. https://t.co/T7JdLjTtNk",[],2021-07-28 23:46:08
353,WhiteHouse,544,3131,"Last month, the President announced a historic bipartisan deal to repair our nation’s infrastructure. Today, the President and key Senators reached a deal on the details of the package. https://t.co/QoZVMKy0qg",[],2021-07-28 21:45:21
354,WhiteHouse,322,2258,"Last (but certainly not least), the Bipartisan Infrastructure Deal will create thousands of good-paying union jobs, right here at home. And — the bill makes sure to require those new jobs provide fair wages and benefits, without undermining workers’ pay in local communities.",[],2021-07-28 20:26:39
355,WhiteHouse,350,2379,"Internet is 21st century infrastructure. So just as the federal government made a historic investment to provide electricity to every American — the Bipartisan Infrastructure Deal makes a historic investment to deliver reliable, affordable, high-speed internet to every household.",[],2021-07-28 20:26:39
356,WhiteHouse,179,1045,"The Bipartisan Infrastructure Deal’s more than $50B investment makes our communities safer and our infrastructure more resilient to the impacts of climate change and cyber-attacks. It includes funds to protect against droughts and floods, and a major investment in weatherization.",[],2021-07-28 20:26:38
357,WhiteHouse,183,1039,The Bipartisan Infrastructure Deal will make the most significant investment in addressing legacy pollution in American history by funding a cleanup effort that will create good-paying union jobs and advance economic and environmental justice in communities hit hard by pollution.,[],2021-07-28 20:26:38
358,WhiteHouse,184,1057,"The Bipartisan Infrastructure Deal is the largest investment in clean drinking water and waste water in American history, delivering clean drinking water to millions of families. It will replace all of the nation’s lead pipes and service lines.",[],2021-07-28 20:26:37
359,WhiteHouse,206,1111,"The Bipartisan Infrastructure Deal is the first-ever national investment in electric vehicle (EV) charging infrastructure. It will also deliver thousands of electric school buses nationwide, including in rural communities.",[],2021-07-28 20:26:37
360,WhiteHouse,171,1020,"The Bipartisan Infrastructure Deal’s $73B investment in clean energy transmission is the largest in U.S. history. The plan will upgrade our power infrastructure, building thousands of miles of new, resilient transmission lines to facilitate the expansion of renewable energy.",[],2021-07-28 20:26:37
361,WhiteHouse,158,950,"Too often, transportation investments have divided communities or excluded those most in need. The Bipartisan Infrastructure Deal creates the first-ever program to reconnect communities – investing $1B in planning, design, demolition, reconstruction of street grids, and more.",[],2021-07-28 20:26:36
362,WhiteHouse,184,985,"Across the country, bridges are failing and hurting local economies. The Bipartisan Infrastructure Deal will allocate $40B to rebuilding our nation's bridges, the largest investment in bridge repairs since the construction of the Interstate Highway System.",[],2021-07-28 20:26:36
363,WhiteHouse,196,1091,"The Bipartisan Infrastructure Deal invests $66B to eliminate the Amtrak maintenance backlog, modernize the Northeast Corridor, and bring world-class rail service to new areas. It is the largest investment in passenger rail since the creation of Amtrak 50 years ago.",[],2021-07-28 20:26:36
364,WhiteHouse,192,1041,"The Bipartisan Infrastructure Deal will make the largest investment in public transit in history — it will repair and upgrade aging infrastructure, modernize bus and rail fleets, make stations accessible to all users, and bring transit service to new communities.",[],2021-07-28 20:26:35
365,WhiteHouse,1125,6381,"INFRASTRUCTURE UPDATE: After decades of neglect, the Bipartisan Infrastructure Deal makes critical investments across our country to repair and rebuild our infrastructure. Here are some of the most historic parts of the deal:",[],2021-07-28 20:26:35
366,WhiteHouse,1277,8344,"Just now, the President and a bipartisan group of senators announced their agreement on the details of a once-in-a-generation investment in our infrastructure. Stay tuned for updates. https://t.co/FsCHYn9TVa",[],2021-07-28 19:01:44
367,WhiteHouse,291,1574,Happening Now: President Biden delivers remarks on the importance of American manufacturing. https://t.co/chQRQemBOD,[],2021-07-28 17:56:11
368,WhiteHouse,324,2074,"Good morning and happy Infrastructure O’Clock! This morning, hear from Mayor Chokwe Antar Lumumba of Jackson, MS on the long overdue investments in the Bipartisan Infrastructure Framework. https://t.co/myD5obeQk0",[],2021-07-28 13:00:00
369,WhiteHouse,271,0,RT @ODNIgov: Today President Biden visited ODNI and spoke to the Intelligence Community workforce thanking them for their service and dedic…,[],2021-07-28 12:37:41
370,WhiteHouse,1678,7970,"To hold our progress and stop the spread of the Delta variant, we need every American to get vaccinated and follow CDC guidelines.

Regardless of vaccination status, you should wear a mask in:
-Indoor, public settings in areas of substantial or high transmission
-All K-12 schools",[],2021-07-28 00:07:52
371,WhiteHouse,2781,9283,The CDC has issued new mask guidance for individuals in substantial or high-transmission areas and K-12 schools. https://t.co/2lqRxYSIGg,[],2021-07-27 21:30:09
372,WhiteHouse,256,1466,Tune in for a briefing with Press Secretary Jen Psaki. https://t.co/jAgVnutCpP,[],2021-07-27 16:51:49
373,WhiteHouse,449,2979,The Bipartisan Infrastructure Framework will repair thousands of bridges across the country. The Infrastructure Framework's investments will help us outrace our global competitors and win the 21st century.,[],2021-07-27 15:50:00
374,WhiteHouse,396,2958,"President Biden's Bipartisan Infrastructure Framework will provide critical updates to our nation's infrastructure, giving every community a fighting chance. Two of many long overdue improvements: delivering clean drinking water and high-speed internet to working families.",[],2021-07-27 15:14:10
375,WhiteHouse,495,2841,"Folks, it’s Infrastructure O’Clock. Every day this week at 9AM we’ll share a note from leaders across the country calling for the Bipartisan Infrastructure Framework. Here’s a thread from Mayor Jim Strickland of Memphis on what BIF would mean for his city. https://t.co/ocs9PIOtVH",[],2021-07-27 13:00:00
376,WhiteHouse,355,2458,"Today President Biden met with Prime Minister Mustafa Al-Kadhimi of the Republic of Iraq. Together they discussed initiatives on climate, energy, education, combatting the COVID-19 pandemic, and their commitment to maintaining a strong partnership between the U.S. and Iraq. https://t.co/b06fIOVHu5",[],2021-07-26 22:20:02
377,WhiteHouse,1560,10633,"Today, alongside Vice President Harris and disability advocate and artist Tyree Brown, President Biden celebrated the 31st anniversary of the Americans with Disabilities Act and reaffirmed his commitment to building a nation that is inclusive, accessible, and equitable for all. https://t.co/HyrZx8Fx11",[],2021-07-26 21:16:42
378,WhiteHouse,2030,0,"RT @POTUS: For more than 60 million Americans living with a disability, the ADA is so much more than a law. It’s a source of opportunity, p…",[],2021-07-26 19:19:15
379,WhiteHouse,272,1704,Tune in for a briefing with Press Secretary Jen Psaki. https://t.co/ISjeLKZX2S,[],2021-07-26 17:05:04
380,WhiteHouse,707,3775,Happening Now: The President and Vice President deliver remarks to celebrate the 31st anniversary of the Americans with Disabilities Act. https://t.co/ELmmlkQR8l,[],2021-07-26 15:18:50
381,WhiteHouse,334,2062,"Earlier this month, President Biden met with mayors and governors from around the country to discuss the historic investments made possible through the Bipartisan Infrastructure Framework.
 
Read his full remarks here: https://t.co/VJr5IiaTR4",[],2021-07-25 21:00:01
382,WhiteHouse,2092,11628,"""There are no Democratic roads or Republican bridges... but there are families in need of shorter commute times... kids that need to be able to drink clean drinking water... and communities need to have reliable transit systems."" -@POTUS on his Bipartisan Infrastructure Framework",[],2021-07-25 21:00:01
383,WhiteHouse,290,1932,"The President's Build Back Better Agenda is also the largest tax cut for working families in a generation.
The plan extends the Child Tax Credit, providing 39M households and nearly 90% of children in the U.S. a major tax cut – and lowering the child poverty rate by nearly half.",[],2021-07-25 17:00:02
384,WhiteHouse,276,1959,"The Build Back Better Agenda will lower health care costs and premiums for those buying coverage through the ACA by extending the American Rescue Plan’s cost savings; adding dental, vision, and hearing coverage to Medicare; and closing the Medicaid gap for low-income Americans.",[],2021-07-25 17:00:02
385,WhiteHouse,142,578,The pandemic highlighted gross inequities our health care system that has gone on for too long. And although millions more Americans have secured health coverage through our extended enrollment period so far — our work's not done. Sign up at https://t.co/Z1ZSzQNxNn by August 15!,[],2021-07-25 17:00:01
386,WhiteHouse,119,528,"Lack of access to affordable, high quality child care disproportionately hurts low-income families and families of color. 

The Build Back Better Agenda will lower child care costs, make preschool universal, and provide parents access to high-quality programs of their choosing.",[],2021-07-25 17:00:01
387,WhiteHouse,152,631,"Prescription drugs cost 2-3 times more in the U.S. than other wealthy nations and nearly 1 in 4 Americans struggle to afford them. The Build Back Better Agenda will lower prescription drug costs by letting Medicare negotiate prices, making life-saving medicines affordable.",[],2021-07-25 17:00:00
388,WhiteHouse,769,4305,"The Build Back Better Agenda is a historic investment in America’s middle class workers and families. The President is committed to making middle class life more affordable and here's how he'll do it: By lowering the cost of health care, prescription drugs, child care and more.",[],2021-07-25 17:00:00
389,WhiteHouse,515,2501,"The President's Bipartisan Infrastructure Framework will deliver for every state and territory by creating good-paying, union jobs, stimulating economic growth, and positioning the U.S. not just to compete, but to win the 21st century.
 
Find your state: https://t.co/e4U6LYmXTq.",[],2021-07-25 14:11:18
390,WhiteHouse,503,2636,"The Bipartisan Infrastructure Framework is an investment in communities that are too often neglected. The investments will:

- Provide high-speed internet to every home
- Ensure clean drinking water in every home
- Fix rural roads and bridges
- and more: https://t.co/brH75PBv34",[],2021-07-24 22:00:00
391,WhiteHouse,480,2504,"This week, we gave some of our most senior officials an all-access pass to our social accounts.

Watch them answer your most burning questions about everything from the care economy to road and bridge repairs, and perhaps most importantly – where’s the White House cat? https://t.co/rIUWTFElIx",[],2021-07-24 20:01:01
392,WhiteHouse,787,4526,"The Build Back Better Agenda will tackle the climate crisis and advance environmental justice by:
- Creating good-paying, union jobs
- Establishing a clean electricity standard
- Expanding and extending clean energy and EV tax credits
- Enlisting a new Civilian Climate Corps",[],2021-07-24 17:56:57
393,WhiteHouse,3,8,"@hitgirldesigner The president puts climate change at the center of his agenda, starting with his investments in the Build Back Better Agenda and Bipartisan Infrastructure plan. We’re going to have a Climate Civilian Corps, clean energy tax credits, clean energy standard, and more. -Ron Klain",[],2021-07-24 17:19:00
394,WhiteHouse,0,2,"@NEIANELANAY Ok, here’s how it works: if you filed your taxes, there’s nothing you need to do. These benefits started going to people’s bank accounts on July 15 and will go every month for the remaining calendar year. If you’re not sure, go to https://t.co/P8gN7UpNzf for more info. -Jen Psaki",[],2021-07-24 16:39:00
395,WhiteHouse,438,3543,"From a trip to an IBEW job training center to a visit from the Super Bowl LV Champions, it was a busy week at the White House! https://t.co/oQ253RUeHP",[],2021-07-24 16:00:08
396,WhiteHouse,0,4,"@ParkerRose11 That’s exactly why we are investing in the care economy. We’re going to raise salaries, invest in the care economy, and reward caregivers for their hard work, sacrifices, and all of the tough things they did to get us through this pandemic. -Cedric Richmond",[],2021-07-24 15:28:01
397,WhiteHouse,8,86,@SuzeQKnits I’m glad you got vaccinated. We need every American to get vaccinated to try and beat this virus and make our country safe. Nearly 70% of all adults in the country have had at least one shot. We’ve made a lot of progress but we still have a long way to go. -Ron Klain,[],2021-07-24 14:29:13
398,WhiteHouse,0,7,"@Autobot_Prof I don’t have any new updates on the White House cat. It will be a part of their family. I’ve been joking that I will roll it out on a slow news day, but no new information quite yet!  -Jen Psaki",[],2021-07-24 13:52:42
399,WhiteHouse,209,1567,"Thanks for following along with me this afternoon! For more updates on how the Department of Commerce is working towards a more equitable and prosperous economy for all, follow @commercegov or me, @SecRaimondo right here on Twitter! 
 
-Secretary Gina Raimondo",[],2021-07-23 22:27:40
400,WhiteHouse,183,1449,".@POTUS's Build Back Better Agenda will make long overdue investments in the care economy and give caregivers access to the wages and benefits they deserve. 

-@SecRaimondo",[],2021-07-23 21:58:10
401,WhiteHouse,192,1491,"I recently joined a roundtable with business leaders to discuss why more businesses should support investments in the care economy. Studies estimate businesses are losing $62B a year in productivity because too many women lack access to affordable childcare. 

-@SecRaimondo",[],2021-07-23 21:58:10
402,WhiteHouse,339,2361,"As we continue to #BuildBackBetter, we must also do so with women in mind, making investments in the care economy. 2M women dropped out of the workforce since the beginning of the pandemic, mainly because they lack access to affordable child care or elder care. 

-@SecRaimondo",['BuildBackBetter'],2021-07-23 21:58:10
403,WhiteHouse,197,1247,"Last week, I visited @GlobalFoundries with @SenSchumer to see new, state-of-the-art facilities that have led to the creation of 1,000+ high-tech manufacturing jobs.
That’s one facility in one town — imagine what we can do with the $52B proposed by @POTUS’s plan. 

-@SecRaimondo",[],2021-07-23 21:01:53
404,WhiteHouse,301,1759,"@POTUS has proposed a $52B investment in domestic semiconductor production that will create good-paying jobs and strengthen our supply chain.
Read more here: https://t.co/5bZCuJoRAY.

-@SecRaimondo",[],2021-07-23 21:01:52
405,WhiteHouse,431,3023,"Semiconductors are computer chips in our phones, cars, appliances and medical equipment. They’re the building blocks of our economy and it's critical for us to invest in their production right here at home. 

-@SecRaimondo",[],2021-07-23 21:01:52
406,WhiteHouse,256,1981,"Like too many Americans, my father worked in manufacturing for 28 years, but lost his job when it moved overseas. Creating new opportunities in high-tech manufacturing and other good-paying industries is exactly how we’ll help communities grow with @US_EDA. -@SecRaimondo https://t.co/12FJr1aduH",[],2021-07-23 20:40:48
407,WhiteHouse,343,2328,"Yesterday, I was excited to join @PressSec at the podium to announce @US_EDA will invest $3 billion we received from @POTUS' #AmericanRescuePlan to revitalize communities across the US as we #BuildBackBetter. -@SecRaimondo https://t.co/OSeDH46CnY","['AmericanRescuePlan', 'BuildBackBetter']",2021-07-23 20:19:55
408,WhiteHouse,282,2140,Hi! It’s Secretary of Commerce Gina Raimondo. I’m taking over the White House’s Twitter account today to share how we at @commercegov are working to support the President’s #BuildBackBetter Agenda during the infrastructure negotiations. Follow along! -@SecRaimondo https://t.co/TpSoZu8Cmh,['BuildBackBetter'],2021-07-23 20:07:48
409,WhiteHouse,899,7767,Congratulations and good luck to everyone representing the United States in the Tokyo Olympics. We’ll be rooting for you! https://t.co/9rPiQarSSn,[],2021-07-23 18:19:55
410,WhiteHouse,288,1673,Tune in for a briefing with Press Secretary Jen Psaki. https://t.co/JBxJzs2nYW,[],2021-07-23 17:14:31
411,WhiteHouse,642,4757,Today President Biden met with leaders from both the labor and business community to talk about the critical need to invest in America’s economic strength by passing the Bipartisan Infrastructure Framework. https://t.co/I3X1nQ7lTo,[],2021-07-23 01:11:15
412,WhiteHouse,5378,0,RT @POTUS: I condemn the mass detentions and sham trials that are the Cuban regime's efforts to threaten the Cuban people into silence. My…,[],2021-07-22 20:30:11
413,WhiteHouse,348,1723,"Happening Now: President Biden delivers remarks and signs H.R.1652, the VOCA Fix to Sustain the Crime Victims Fund Act of 2021 into law. https://t.co/GO8N3k4k5R",[],2021-07-22 19:17:49
414,WhiteHouse,395,2913,"At last night's town hall, President Biden spoke with Americans about our progress so far and the road ahead. With over 160 million people vaccinated, record job growth, and checks in the pockets of those hardest hit by this pandemic – we’re getting America back on track. https://t.co/zP5IuDizr4",[],2021-07-22 19:12:42
415,WhiteHouse,302,1558,Tune in for a briefing with Press Secretary Jen Psaki and Secretary of Commerce Gina Raimondo. https://t.co/9otpXPe2Zs,[],2021-07-22 16:41:07
416,WhiteHouse,575,3361,"When we make strategic investments in our infrastructure — like those outlined in the Presidents Bipartisan Infrastructure Framework and Build Back Better Agenda — we set workers, businesses, and our communities up for economic success. https://t.co/C6pEXOcg9B",[],2021-07-22 13:20:50
417,WhiteHouse,293,1911,"The Build Back Better Agenda is not about restoring us to where we were before the pandemic – it’s about making it easier for workers and families to break into the middle class, and easier to stay in the middle class. 10/10",[],2021-07-21 23:33:37
418,WhiteHouse,244,1865,"To meet our ambitious climate goals, the Build Back Better Agenda makes historic investments in clean energy and infrastructure, including: 
- A Civilian Climate Corps
- A Clean Electricity Standard
- Clean energy and electric vehicle manufacturing

9/10",[],2021-07-21 23:33:37
419,WhiteHouse,115,539,Young people will inherit the worst impacts of the climate crisis. That’s why President Biden mobilized a whole-of-government effort to tackle climate change and proposed historic investments in clean energy and infrastructure in the Build Back Better Agenda. 8/10,[],2021-07-21 23:33:36
420,WhiteHouse,114,534,"For young renters and homeowners, the Build Back Better Agenda will:
- Expand access to federal subsidies to help build and rehabilitate 1 million affordable rentals
- Build and rehabilitate more than 500K affordable homes
- Incentivize the removal of exclusionary zoning

7/10",[],2021-07-21 23:33:36
421,WhiteHouse,102,483,"For young people with children, the Build Back Better Agenda would extend the #ChildTaxCredit expansion from the American Rescue Plan – which means money in the bank accounts of working families every month to help with anything from diapers to paying the rent or mortgage. 6/10",['ChildTaxCredit'],2021-07-21 23:33:36
422,WhiteHouse,90,461,"The costs of child care have grown and nearly a quarter of millennials are providing care for a family member. 

The Build Back Better Agenda means universal preschool, guaranteed access to quality, affordable child care, and comprehensive paid family and medical leave. 5/10",[],2021-07-21 23:33:36
423,WhiteHouse,86,433,"The Build Back Better Agenda also expands skill development opportunities. The plan includes 1-2 million new registered apprenticeships slots, and strengthens the pipeline for more women and people of color to access these opportunities through  pre-apprenticeship programs. 4/10",[],2021-07-21 23:33:35
424,WhiteHouse,95,465,"So how does the Build Back Better Agenda help? It starts with education: 
- Providing 2 years of free community college
- Lowering costs for low and middle income students at HBCUs and minority-serving institutions
- Raising the maximum Pell Grant by nearly $1,500

3/10",[],2021-07-21 23:33:34
425,WhiteHouse,94,466,"Young people face barriers on the path to economic security. Home ownership rates are at a historic low for young adults, child care for two children costs at least 50% of the median millennial's salary in 47 states and DC, and the climate crisis poses an urgent threat. 2/10",[],2021-07-21 23:33:34
426,WhiteHouse,574,3009,"Despite the strong economic recovery under President Biden, two once-in-a-generation economic downturns have made the path to the middle class difficult for many young Americans. Here's a #WhiteHouseDeepDive into how the Build Back Better Agenda helps young people. THREAD:",['WhiteHouseDeepDive'],2021-07-21 23:33:34
427,WhiteHouse,186,1409,"Thanks for following along on this White House Twitter takeover! 

Follow me over at @SecMartyWalsh or @USDOL for more updates on how my team at the Department of Labor is supporting workers and building a more inclusive, profitable workforce. -@SecMartyWalsh",[],2021-07-21 22:57:01
428,WhiteHouse,282,1736,"During a trip to St. Louis last week, I visited a bridge construction site that exemplifies what we can accomplish with the Bipartisan Infrastructure Framework — good-paying, union jobs, 21st century infrastructure, and thriving local economies. 
-@SecMartyWalsh https://t.co/PIaU5eNDDS",[],2021-07-21 22:32:24
429,WhiteHouse,294,1936,"I recently visited @UCIrvine and learned about their electric vehicle program. Not only will the Bipartisan Infrastructure Framework's historic investments in renewable energy support programs like theirs — it will build thousands of miles of transmission lines.
-@SecMartyWalsh",[],2021-07-21 21:49:35
430,WhiteHouse,373,2633,"Broadband is critical to building an inclusive workforce and economy. By expanding access to broadband, the Bipartisan Infrastructure Framework will help more Americans participate in school, find jobs, learn new skills, and stay connected. -@SecMartyWalsh",[],2021-07-21 21:24:23
431,WhiteHouse,442,2436,"My mother was a caregiver. She cleaned houses, cooked for families, and took care of children — but she never earned enough to access the middle class. She's not alone and that's not right. 

The Build Back Better Agenda will give caregivers a long overdue raise. 
-@SecMartyWalsh https://t.co/laNazBnwt7",[],2021-07-21 20:46:05
432,WhiteHouse,258,1652,"Recently, I visited several high-quality child care and early education facilities that are providing critical support to working families.

The Build Back Better Agenda will make child care facilities like these more accessible to low and middle income families. -@SecMartyWalsh https://t.co/Kz5eDuqzCh",[],2021-07-21 20:25:09
433,WhiteHouse,560,3683,"We can’t repair our infrastructure or win the 21st century without giving workers the tools they need. @POTUS's Build Back Better Agenda invests in our workforce by creating more job training and career pathway programs to build an inclusive workforce and economy.
-@SecMartyWalsh",[],2021-07-21 20:04:23
434,WhiteHouse,352,2041,"Unions built the middle class and gave families like mine access to the American dream. As a second-generation Laborer, I'm proud to be a part of an administration committed to empowering workers.
-@SecMartyWalsh 

https://t.co/FRI7BFNu0z https://t.co/4gn7Xk0h5n",[],2021-07-21 19:36:47
435,WhiteHouse,282,2148,"Hey everyone, it’s Secretary of Labor Marty Walsh. I'm taking over the White House’s Twitter account today to talk about how @USDOL is working to support working people and families. Follow along! -@SecMartyWalsh https://t.co/gnbitkfnvE",[],2021-07-21 19:21:57
436,WhiteHouse,428,1913,"After decades of neglect, historic investments made by the Bipartisan Infrastructure Framework will help us rebuild thousands of bridges nationwide. That’s a big deal. https://t.co/XzrMT7W3Tg",[],2021-07-21 18:45:59
437,WhiteHouse,813,3509,"New from Moody's:
-The Bipartisan Infrastructure Framework and Build Back Better Agenda will add almost 2 million jobs per year on average.
-Total GDP will increase by more than $4.5 trillion with our plans.
-Our plans will keep prices stable and ease inflationary pressure.",[],2021-07-21 17:21:54
438,WhiteHouse,749,4875,"President Biden knows working class families and communities of color are disproportionately impacted by climate change. That's why his Build Back Better Agenda ensures a majority of the clean energy jobs created are good-paying, unionized, and do not require a college degree.",[],2021-07-21 13:30:50
439,WhiteHouse,637,6060,"Today President Biden welcomed Super Bowl LV Champions, the Tampa Bay Buccaneers, to the White House for an acknowledgment of their hard work on the field and their commitment to saving lives off the field as a part of the NFL’s strong vaccination efforts. https://t.co/tJOeCP8w54",[],2021-07-20 22:17:47
440,WhiteHouse,216,1478,These are just a few of the moments that have made the last six months. Follow @whitehouse and @potus on Instagram for more.,[],2021-07-20 21:23:10
441,WhiteHouse,329,2426,"On June 17th, President Biden signed legislation making Juneteenth an official holiday. In attendance at the bill signing was Ms. Opal Lee, considered by many to be the grandmother of the movement to make Juneteenth a national holiday. https://t.co/vsMZzpvkPA",[],2021-07-20 21:23:09
442,WhiteHouse,212,1337,"President Biden attended the G7 on the first foreign trip of his Administration. During this trip, President Biden announced the United States would send more than half of a billion COVID-19 vaccines to countries needing them most. https://t.co/iGUtJWvXWp",[],2021-07-20 21:23:06
443,WhiteHouse,234,1173,President Biden began his address to a joint session of Congress on April 28 with words never before spoken by a President from that podium: “Madam Speaker. Madam Vice President.” https://t.co/WZHsVTDoLP,[],2021-07-20 21:23:03
444,WhiteHouse,200,1056,"President Biden visited the National Institutes for Health on February 11th to tour the vaccine research center. As of today, more than 160 million Americans are fully vaccinated thanks to our vaccine strategy and the efforts of the scientific community and frontline workers. https://t.co/p6QNwOi0ps",[],2021-07-20 21:23:01
445,WhiteHouse,199,1002,"The American Rescue Plan passes the Senate, putting checks in bank accounts and COVID-19 vaccines in the arms of tens of millions of Americans. The Rescue Plan also provided food and rent assistance, kept businesses open, and laid the foundation for today's record job growth. https://t.co/xISlwZo0wv",[],2021-07-20 21:22:58
446,WhiteHouse,188,1036,"President Biden takes the Oath of Office on January 20, 2021. You can read the President’s full inaugural address here: https://t.co/5yaweqZtVz https://t.co/3esTTmSKEg",[],2021-07-20 21:22:55
447,WhiteHouse,1261,7572,"Today marks six months of the Biden-Harris Administration. In six months, this Administration has fueled record-breaking job growth, vaccinated over 160 million people – and captured a lot of photos along the way. Here are a few snapshots from our time in office so far:",[],2021-07-20 21:22:53
448,WhiteHouse,2120,0,RT @VP: Your vote is an expression of the power of your voice. Don’t let anyone take that power away. https://t.co/Vv2cZgKxdZ,[],2021-07-20 20:04:07
449,WhiteHouse,550,3386,"The Build Back Better Agenda will support middle class workers and families by: 
- Creating good-paying, union jobs
- Extending the Child Tax Credit, lowering taxes for middle class families
- Reducing the cost of health care, prescription drugs, and child care",[],2021-07-20 19:11:16
450,WhiteHouse,548,3452,In just 6 months — thanks to a whole-of-government vaccination strategy and the President's Rescue Plan — America is back on track with the fastest economic growth rate in nearly 40 years. https://t.co/W9nOSwCRvA,[],2021-07-20 17:06:55
451,WhiteHouse,215,1299,Tune in for a briefing with Press Secretary Jen Psaki. https://t.co/mldzk2KtCO,[],2021-07-20 16:05:07
452,WhiteHouse,755,4565,Live: President Biden welcomes the Tampa Bay Buccaneers to the White House in honor of their Super Bowl LV Championship. https://t.co/EubZvrPmMw,[],2021-07-20 15:39:54
453,WhiteHouse,199,0,"RT @USTreasury: If you’re looking for rental assistance, check out resource pages from @cfpb and Treasury:

https://t.co/Q0fi6MwNZC

https:…",[],2021-07-19 18:30:53
454,WhiteHouse,357,2157,Tune in for a briefing with Press Secretary Jen Psaki. https://t.co/VY1ayfSGoG,[],2021-07-19 17:06:55
455,WhiteHouse,432,2368,Happening now: President Biden gives remarks on our economic recovery and the need for Bipartisan Infrastructure Framework and Build Back Better Agenda. https://t.co/q0iuWnqYZz,[],2021-07-19 15:44:32
456,WhiteHouse,1028,4392,"Getting vaccinated has never been easier – or more important.

Find a vaccine near you at https://t.co/S2DQV6MlBv.",[],2021-07-18 22:12:00
457,WhiteHouse,492,2406,"Our economic recovery depends on addressing longstanding discrimination and barriers that have hampered women. The Build Back Better Agenda makes bold and necessary investments in women’s employment. Read more: 
 https://t.co/BNJVv4EsS3",[],2021-07-18 19:10:00
458,WhiteHouse,1160,7663,"Thanks to the American Rescue Plan, nine million Americans who buy their coverage through the Affordable Care Act have lower premiums, saving families an average of $50 per person per month — that’s $2,400 per year for a typical family of four.",[],2021-07-18 17:07:11
459,WhiteHouse,320,2339,"With these two plans – the Bipartisan Infrastructure Framework and the Build Back Better Agenda – we have a chance to build an economy for all Americans, from the bottom up and the middle out.",[],2021-07-17 21:35:01
460,WhiteHouse,389,2549,"The Build Back Better Agenda:
-Extends the Child Tax Credit 
-Provides preschool for all 3- and 4-year-olds
-Funds child care, elder care, and paid leave
-Combats climate change
-Expands Medicare by adding dental, hearing, and vision coverage 
-Lowers prescription drug costs 
+",[],2021-07-17 21:35:01
461,WhiteHouse,133,622,"The Bipartisan Infrastructure Framework: 
-Makes the biggest investment in rail since the creation of Amtrak &amp; the largest investment in transit ever
-Invests in grid resilience
-Replaces every lead pipe in the U.S. 
-Connects every American to high speed internet

And more.",[],2021-07-17 21:35:01
462,WhiteHouse,725,4788,The Bipartisan Infrastructure Framework and the Build Back Better Agenda – together – mean a once-in-a-generation investment in our physical and human infrastructure.,[],2021-07-17 21:35:00
463,WhiteHouse,596,6729,Oh and did we mention @Olivia_Rodrigo was here to talk vaccines? https://t.co/X5gWdzpaLy,[],2021-07-17 20:25:11
464,WhiteHouse,709,5611,"It was another busy week at the White House. We:
-Convened leaders to discuss our gun crime prevention strategy
-Pushed for voting rights legislation
-Marked the first Child Tax Credit payments
-Welcomed Chancellor Merkel of Germany
-Continued our work on infrastructure https://t.co/qCigLfQXdL",[],2021-07-17 20:25:07
