,username,location,following,followers,totaltweets,retweets,text,hashtags,time
45,1vZ08,"Melbourne, Victoria",285,156,19446,300,"Reported yesterday: 0 new local cases and no new cases acquired overseas. 
- 12,005 vaccine doses were administered 
- 19,239 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/XvdtKuRWlG",[],2021-07-11 23:33:39
46,Amer_TwoSpirit,"McKeesport, Pennsylvania",2364,297,7151,7,Why these parents volunteered their young children for COVID-19 vaccine trials https://t.co/uzNWRw14Gp https://t.co/UIqEgK69db,[],2021-07-11 23:33:19
47,PairMobile,"Waterloo, Ontario",2629,1232,121507,21,"Heartbroken for Missouri, where cases have risen 44% and hospitalizations 25% over the last two weeks because state leaders decided the pandemic is over despite all the evidence saying otherwise. https://t.co/56XNiW888F",[],2021-07-11 23:32:21
48,APPRISE_CRE,Australia,593,1196,6309,300,"Reported yesterday: 0 new local cases and no new cases acquired overseas. 
- 12,005 vaccine doses were administered 
- 19,239 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/XvdtKuRWlG",[],2021-07-11 23:32:15
49,PCock45555111,"Bangkok, Thailand",98,833,197091,12,"#Thailand's health ministry said on Sunday more than 600 medical workers who received two doses of China's #Sinovac vaccine have been infected with #COVID19, as authorities weigh giving booster doses to raise immunity
https://t.co/jJRf9vRoZG","['Thailand', 'Sinovac']",2021-07-11 23:31:32
50,CovidEcoles,Montréal,5046,8458,21142,3,Israel offers third shot of Pfizer COVID-19 vaccine to adults at risk https://t.co/JofJn2gg6I,[],2021-07-11 23:31:20
51,aussiearnie,Braidwood NSW,1682,164,2303,8,#ThanksKevin : Kevin Rudd met Pfizer chairman to request millions of doses be brought forward. #auspol #COVID19  | The New Daily https://t.co/bIg2LAE6AE,"['ThanksKevin', 'auspol', 'COVID19']",2021-07-11 23:31:01
52,lLedford3Tammy,"Rupert, ID",10577,9858,54932,0,US coronavirus: It's not just about you. Experts say getting a Covid-19 vaccine protects everyone around you - CNN https://t.co/iXvlr0KsVw,[],2021-07-11 23:30:30
53,nbcsandiego,"San Diego, CA",4214,245764,243899,1,"The government's top infectious diseases expert said “it is entirely conceivable, maybe likely” that Americans will need a booster dose of the COVID-19 vaccine in the coming months, but it is too soon for the government to recommend another shot. https://t.co/0eiW4eEe7r",[],2021-07-11 23:30:04
54,MandyCheevers,"Melbourne, Victoria",154,288,11893,300,"Reported yesterday: 0 new local cases and no new cases acquired overseas. 
- 12,005 vaccine doses were administered 
- 19,239 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/XvdtKuRWlG",[],2021-07-11 23:28:46
55,ChanningBarker,"Fayetteville, AR.",3773,3984,21665,11,"To all those people living with #MS in #Missouri, please make sure you are vaccinated. It’s going to be rocky over the next month. Good idea to 😷 in public on most MS meds. @MustStopMS @MSViewsandNews @AaronBosterMD @Brandon_Beaber @DanJenDig @CathyChes https://t.co/ipFMu0nsLe","['MS', 'Missouri']",2021-07-11 23:28:39
56,luckytran,New York City and Australia,3723,17513,26374,21,"Heartbroken for Missouri, where cases have risen 44% and hospitalizations 25% over the last two weeks because state leaders decided the pandemic is over despite all the evidence saying otherwise. https://t.co/56XNiW888F",[],2021-07-11 23:28:32
57,patrali7,Silicon Valley,50,76,4505,0,COVID-19 survivors show lasting immunity against virus; Cleveland Clinic study says | KRON4 https://t.co/geACppoPpo,[],2021-07-11 23:27:59
58,finbarvano,USA-NY-CO-MA-FL,1434,2611,69579,6,"Get a #COVID19 vaccine as soon as you can. You can take the lead and help stop this pandemic. The virus that causes COVID-19 spreads from person to person. 

It’s your turn to do your part to help end the pandemic by getting vaccinated. More: https://t.co/dtT69Klxd0. https://t.co/A0PFns8LCg",['COVID19'],2021-07-11 23:27:35
59,finbarvano,USA-NY-CO-MA-FL,1434,2611,69579,12,"COVID-19 vaccine schedule:
✅July 12: Lake Mann Apts. (624 Bethune Dr)
✅July 12: Engelwood Neighborhood Center (6123 La Costa Dr)
✅July 13: Goodwill - Taft Outlet (1729 W Taft Vineland Rd)
✅July 13: Rosemont Neighborhood Center (4872 Rose Bay Dr)
Info: https://t.co/luD7g03a0n https://t.co/SD8ji3WEZm",[],2021-07-11 23:27:23
60,harbari,"New York, USA",355,69,19227,11,"New York City scales back its monitoring of the virus, even as the risk of the Delta variant looms     https://t.co/5XaagNVR7o",[],2021-07-11 23:26:48
61,greenurlifenow,Vancouver,1839,2270,283776,7,Why these parents volunteered their young children for COVID-19 vaccine trials https://t.co/uzNWRw14Gp https://t.co/UIqEgK69db,[],2021-07-11 23:26:47
62,harbari,"New York, USA",355,69,19227,12,"A fast-growing Covid surge is flooding Fiji’s health facilities with patients. The tiny Pacific island nation got through the 1st year of the pandemic almost untouched, but is now battling one of the fastest-growing Covid outbreaks in the world https://t.co/O7j8g257fx",[],2021-07-11 23:26:36
63,solutions_covid,"Ottawa, Ontario",284,487,16241,145,"Exponential growth: 10,345 new cases in the Netherlands on Sat., up from 806 cases on July 1.
And yet 79.5% of Dutch adults have had at least one Covid-19 vaccine dose, while 47.7% are fully vaccinated. 
#DeltaVariant
https://t.co/etdDFphZVx",[],2021-07-11 23:26:14
64,chef_kendra,"San Diego, CA",321,569,30836,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:24:49
65,AmazingSMP,"Melbourne, Victoria",1474,624,12260,300,"Reported yesterday: 0 new local cases and no new cases acquired overseas. 
- 12,005 vaccine doses were administered 
- 19,239 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/XvdtKuRWlG",[],2021-07-11 23:24:11
66,AmigoRoberts,Canada,2321,308,9006,1,"Pfizer says it plans to meet with top U.S. health officials Monday to discuss a request for federal authorization of a third dose of its COVID-19 vaccine.
https://t.co/1771IgPj0Y",[],2021-07-11 23:23:41
67,smartguitar1,Ancaster ON CA (FN03AF),617,1054,206926,291,95% of 128 covid patients at a hospital in southwest Missouri had not been vaccinated and most had the delta variant https://t.co/Ln2A5NtQTY,[],2021-07-11 23:23:16
68,NTVNEWS,Nebraska and Northern Kansas,1039,32931,105075,1,"Pfizer says it plans to meet with top U.S. health officials Monday to discuss a request for federal authorization of a third dose of its COVID-19 vaccine.
https://t.co/1771IgPj0Y",[],2021-07-11 23:23:00
69,ClichyRose3,Earth ,1252,909,13863,1,"@Undergroundsar3 They work so hard to assure us 💉doesn't get spike into the bloodstream, now this? ""as the strip dissolves, the vaccine dose, or antigen, crosses through the blood-brain barrier and travels into the bloodstream"" 😱[No mention of bbb🧠on company website 🧐] https://t.co/eIxb0tYhLB",[],2021-07-11 23:22:45
70,ThatBaccus,NSW,725,222,7893,300,"Reported yesterday: 0 new local cases and no new cases acquired overseas. 
- 12,005 vaccine doses were administered 
- 19,239 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/XvdtKuRWlG",[],2021-07-11 23:21:50
71,ApopkaJohn,"Apopka, Florida",1881,1109,21524,12,"COVID-19 vaccine schedule:
✅July 12: Lake Mann Apts. (624 Bethune Dr)
✅July 12: Engelwood Neighborhood Center (6123 La Costa Dr)
✅July 13: Goodwill - Taft Outlet (1729 W Taft Vineland Rd)
✅July 13: Rosemont Neighborhood Center (4872 Rose Bay Dr)
Info: https://t.co/luD7g03a0n https://t.co/SD8ji3WEZm",[],2021-07-11 23:21:26
72,GBO26,"Moyston, Victoria, Australia.",896,871,54184,300,"Reported yesterday: 0 new local cases and no new cases acquired overseas. 
- 12,005 vaccine doses were administered 
- 19,239 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/XvdtKuRWlG",[],2021-07-11 23:21:03
73,MaryanaBhak,"La Jolla, San Diego",146,427,47567,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:20:17
74,harbari,"New York, USA",355,69,19227,20,"Mississippi urges ‘high-risk’ residents to avoid indoor mass gatherings. The highly contagious Delta variant became the dominant variant in the US this week, accounting for ~52% of infections https://t.co/Mm5LZDNVmW",[],2021-07-11 23:20:11
75,harbari,"New York, USA",355,69,19227,4,"In India, the health minister steps down amid anger about the Covid response. Harsh Vardhan has resigned as part of a major cabinet reshuffle. Prime Minister Narendra Modi &amp; his govt have come under fire for inadequately preparing for a 2nd wave https://t.co/NQWpxRFKE5",[],2021-07-11 23:20:05
76,BookShann,Canada,2466,498,31128,1,@BookShann You can’t get COVID-19 from the vaccines. None of the COVID-19 vaccines in Canada have the virus that causes COVID-19 in them. 😷🏥 Learn more: &lt;https://t.co/CLacKmKNZi&gt; Reply #stop to opt-out. https://t.co/Q9dcVhN8Ng,[],2021-07-11 23:58:10
77,HassSamm,🇩🇯SL🇬🇧🇪🇺 Dhulka Hooyo,2943,317,6896,0,"@elizondogabriel #Cuba: @DiazCanelB 
#CubaLibre you don't havemivuil #COVID19 #coronavirus you don't need #vaccines 

Ask your gov other necessities
@PresidenciaCuba @CUBAONU","['Cuba', 'CubaLibre', 'COVID19', 'coronavirus', 'vaccines']",2021-07-11 23:56:11
78,LeichMatty,The World,45,9,188,0,"@AnnettaMallon @Archies_Human @normanswan The UK is using an 8 week interval:

COVID-19 vaccines made by Pfizer and AstraZeneca offer high protection of more than 90% against hospitalisation from the Delta coronavirus variant, a new analysis by Public Health England (PHE) showed on Monday.

https://t.co/DNauXBUmmF",[],2021-07-11 23:48:35
79,TheRonCoyne,"Pulaski, NY",158,92,4441,0,"No thanks. I don't trust the side effects. Besides... people are still getting #COVID and dying, even though they're vaccinated. And what about the #LambdaVariant? Nobody's saying it, but it's far deadlier than the original coronavirus, and, the vaccines have zero effect on it. https://t.co/7ENdfI2RJz","['COVID', 'LambdaVariant']",2021-07-11 23:48:10
80,opalsoap,GTA,1109,875,79424,0,"It seems unfair and unjust that Cubans face shortages in vaccines &amp; basic necessities... but weren't they flying medical teams to hard-hit areas in early days of Covid-19??

Yes, they were.

https://t.co/nUAMziGSwu

Maybe...we owe them?

Maybe... US could lift embargoes? https://t.co/QGieVXfro7",[],2021-07-11 23:42:17
81,therances,United States,3842,836,17846,1,Hundreds march in Havana and other cities amid a hard-currency shortage and rising coronavirus infections https://t.co/tdjIjlrPDg,[],2021-07-11 23:39:40
82,finbarvano,USA-NY-CO-MA-FL,1434,2611,69579,6,"Get a #COVID19 vaccine as soon as you can. You can take the lead and help stop this pandemic. The virus that causes COVID-19 spreads from person to person. 

It’s your turn to do your part to help end the pandemic by getting vaccinated. More: https://t.co/dtT69Klxd0. https://t.co/A0PFns8LCg",['COVID19'],2021-07-11 23:27:35
83,awessendorf,"Baltimore, MD - USA",991,1648,64348,0,"Is it just me or does this current CDC guidance seem.. um.. a tiny bit insane?
https://t.co/9JRbr63Jta",[],2021-07-11 23:26:25
84,chef_kendra,"San Diego, CA",321,569,30836,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:24:49
85,MaryanaBhak,"La Jolla, San Diego",146,427,47567,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:20:17
86,corrigan_david,"Los Angeles, CA",5001,2890,482852,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:19:04
87,LLEROCulture,"New York, NY",38,26,1840,0,#BREAKING Protests in the streets of Cuba as the people face a shortage of #COVID19 vaccines and basic necessities! #coronavirus #COVIDVaccination #Cuba #CubaLibre #CubaEsUnaDictadura https://t.co/qBDBndoQ2x,"['BREAKING', 'COVID19', 'coronavirus', 'COVIDVaccination', 'Cuba', 'CubaLibre', 'CubaEsUnaDictadura']",2021-07-11 23:18:42
88,680NEWS,Toronto,435,387182,196998,0,Have questions about the ongoing #COVID19 pandemic? Need answers about vaccines or variants? We'll speak with Toronto's Associate Medical Officer of Health in a LIVE Q&amp;A on July 14 at 12:30 p.m. Submit questions here with #COVIDquestions or in this article https://t.co/ui97KXTkl3,"['COVID19', 'COVIDquestions']",2021-07-11 23:17:11
89,igneousidol,United States,18333,16729,281935,40,Getting a COVID-19 vaccine during pregnancy protects you from severe illness from COVID-19. https://t.co/5aOqogcSkD,[],2021-07-11 23:16:24
90,vannschaffner,I love it and hate it.,13255,12058,236932,0,Hundreds march in Havana and other cities demanding an end to the country’s 62-year dictatorship amid a hard-currency shortage and rising coronavirus infections https://t.co/INOz4kgAT7 via @WSJ,[],2021-07-11 23:16:03
91,covid19_alerts,"Westmont, IL",107,388,58696,264,"#China’s #COVID19 vaccines are ineffective and possibly unsafe, yet #Beijing is keeping foreign ones out of the country. It would rather have #Chinese people sicken and die than admit its jabs are inferior. #coronavirus https://t.co/fzm6sK99Gn","['China', 'COVID19', 'Beijing']",2021-07-11 23:15:35
92,AdoteyMichell,Accra ,1407,516,10787,335,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/2lxlIC684V",[],2021-07-11 23:13:15
93,chilz2011,"Vista, California",1526,687,70182,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:09:23
94,KSAembassyNZ,"Wellington, New Zealand",98,3038,904,8,"Second dose of #coronavirus vaccines open to all eligible people in #Saudi Arabia, says @SaudiMOH https://t.co/RBvgSzS5mf https://t.co/sU7KLgSLwj","['coronavirus', 'Saudi']",2021-07-11 23:08:28
95,redland15,Deutschland,1108,779,178317,107,"Despite exporting over 350m vaccine doses, half of its production, to the rest of the world in the international fight against Covid-19, the EU is to meet goal of inoculating 70% of adults by summer and is prepared to deliver more vaccines for new variants.https://t.co/QVVpiIzabA",[],2021-07-11 23:06:37
96,RNickGorton,"Davis, CA",2645,4162,35952,0,"@RossKyleJohnson @POTUS You can! I &amp; my fully vax'd fam just went to Puerto Rico. We took precautions like masking &amp; hand hygiene. I'm going to test before I go back to work because I'm around vulnerable ppl, but I felt very comfortable finally taking our trip. Here's CDC advice:
https://t.co/qUJOllems1",[],2021-07-11 23:02:31
97,Eilonwy24,Oregon,217,420,338674,40,Getting a COVID-19 vaccine during pregnancy protects you from severe illness from COVID-19. https://t.co/5aOqogcSkD,[],2021-07-11 23:02:26
98,kw1979,North America,5001,2058,445492,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:00:50
99,SanDiegoCounty,"San Diego, California",199,142268,15801,17,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/1KTvVruJsS",[],2021-07-11 23:00:00
