,CountryName_x,CountryCode_x,Jurisdiction,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,Daily_cases,like_index,retweet_index,V1_Vaccine Prioritisation (summary),V2_Vaccine Availability (summary),V3_Vaccine Financial Support (summary)
13,Mexico,MEX,NAT_TOTAL,14/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Mexico,MEX,NAT_TOTAL,15/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Mexico,MEX,NAT_TOTAL,16/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Mexico,MEX,NAT_TOTAL,17/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Mexico,MEX,NAT_TOTAL,18/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Mexico,MEX,NAT_TOTAL,19/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Mexico,MEX,NAT_TOTAL,20/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Mexico,MEX,NAT_TOTAL,21/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Mexico,MEX,NAT_TOTAL,22/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Mexico,MEX,NAT_TOTAL,23/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Mexico,MEX,NAT_TOTAL,24/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Mexico,MEX,NAT_TOTAL,25/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Mexico,MEX,NAT_TOTAL,26/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Mexico,MEX,NAT_TOTAL,27/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Mexico,MEX,NAT_TOTAL,28/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Mexico,MEX,NAT_TOTAL,29/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Mexico,MEX,NAT_TOTAL,30/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Mexico,MEX,NAT_TOTAL,31/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Mexico,MEX,NAT_TOTAL,1/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Mexico,MEX,NAT_TOTAL,2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Mexico,MEX,NAT_TOTAL,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Mexico,MEX,NAT_TOTAL,4/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Mexico,MEX,NAT_TOTAL,5/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Mexico,MEX,NAT_TOTAL,6/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Mexico,MEX,NAT_TOTAL,7/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Mexico,MEX,NAT_TOTAL,8/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Mexico,MEX,NAT_TOTAL,9/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Mexico,MEX,NAT_TOTAL,10/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Mexico,MEX,NAT_TOTAL,11/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Mexico,MEX,NAT_TOTAL,12/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
43,Mexico,MEX,NAT_TOTAL,13/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
44,Mexico,MEX,NAT_TOTAL,14/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
45,Mexico,MEX,NAT_TOTAL,15/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
46,Mexico,MEX,NAT_TOTAL,16/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
47,Mexico,MEX,NAT_TOTAL,17/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
48,Mexico,MEX,NAT_TOTAL,18/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,2126,0,0,0
49,Mexico,MEX,NAT_TOTAL,19/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Mexico,MEX,NAT_TOTAL,20/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Mexico,MEX,NAT_TOTAL,21/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Mexico,MEX,NAT_TOTAL,22/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Mexico,MEX,NAT_TOTAL,23/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Mexico,MEX,NAT_TOTAL,24/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Mexico,MEX,NAT_TOTAL,25/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Mexico,MEX,NAT_TOTAL,26/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9170,2537,0,0,0
57,Mexico,MEX,NAT_TOTAL,27/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9170,2537,0,0,0
58,Mexico,MEX,NAT_TOTAL,28/2/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9170,2537,0,0,0
59,Mexico,MEX,NAT_TOTAL,29/2/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,9170,2537,0,0,0
60,Mexico,MEX,NAT_TOTAL,1/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,9170,2537,0,0,0
61,Mexico,MEX,NAT_TOTAL,2/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,9170,2537,0,0,0
62,Mexico,MEX,NAT_TOTAL,3/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,9170,2537,0,0,0
63,Mexico,MEX,NAT_TOTAL,4/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
64,Mexico,MEX,NAT_TOTAL,5/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
65,Mexico,MEX,NAT_TOTAL,6/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0
66,Mexico,MEX,NAT_TOTAL,7/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
67,Mexico,MEX,NAT_TOTAL,8/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0
68,Mexico,MEX,NAT_TOTAL,9/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
69,Mexico,MEX,NAT_TOTAL,10/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
70,Mexico,MEX,NAT_TOTAL,11/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,1938,785,0,0,0
71,Mexico,MEX,NAT_TOTAL,12/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,4,1938,785,0,0,0
72,Mexico,MEX,NAT_TOTAL,13/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,0,14,1938,785,0,0,0
73,Mexico,MEX,NAT_TOTAL,14/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41,0,15,1938,785,0,0,0
74,Mexico,MEX,NAT_TOTAL,15/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,53,0,12,1938,785,0,0,0
75,Mexico,MEX,NAT_TOTAL,16/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,82,0,29,1938,785,0,0,0
76,Mexico,MEX,NAT_TOTAL,17/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,93,0,11,1938,785,0,0,0
77,Mexico,MEX,NAT_TOTAL,18/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7340000000,0,0,0,2,118,0,25,16502.2,5054.8,0,0,0
78,Mexico,MEX,NAT_TOTAL,19/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,164,1,46,16502.2,5054.8,0,0,0
79,Mexico,MEX,NAT_TOTAL,20/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,203,2,39,16502.2,5054.8,0,0,0
80,Mexico,MEX,NAT_TOTAL,21/3/2020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,251,2,48,16502.2,5054.8,0,0,0
81,Mexico,MEX,NAT_TOTAL,22/3/2020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,316,3,65,16502.2,5054.8,0,0,0
82,Mexico,MEX,NAT_TOTAL,23/3/2020,6,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,367,4,51,16502.2,5054.8,0,0,0
83,Mexico,MEX,NAT_TOTAL,24/3/2020,6,0,4,4,0,0,2,3,0,0,0,0,4,0,1,0,0,0,0,2,405,5,38,16502.2,5054.8,0,0,0
84,Mexico,MEX,NAT_TOTAL,25/3/2020,6,0,4,4,0,0,2,3,0,0,0,0,4,0,1,0,0,0,0,2,475,6,70,30657,6991,0,0,0
85,Mexico,MEX,NAT_TOTAL,26/3/2020,6,6,4,4,0,0,2,3,0,0,0,0,4,0,1,0,0,0,0,2,585,8,110,30657,6991,0,0,0
86,Mexico,MEX,NAT_TOTAL,27/3/2020,6,6,4,4,0,0,2,3,0,0,0,0,4,0,1,0,0,0,0,2,717,12,132,30657,6991,0,0,0
87,Mexico,MEX,NAT_TOTAL,28/3/2020,6,6,4,4,0,0,2,3,0,0,0,0,4,0,1,0,0,0,0,2,848,16,131,30657,6991,0,0,0
88,Mexico,MEX,NAT_TOTAL,29/3/2020,6,6,4,4,0,0,2,3,0,0,0,0,4,0,1,0,0,0,0,2,993,20,145,30657,6991,0,0,0
89,Mexico,MEX,NAT_TOTAL,30/3/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,1094,28,101,30657,6991,0,0,0
90,Mexico,MEX,NAT_TOTAL,31/3/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,1215,29,121,30657,6991,0,0,0
91,Mexico,MEX,NAT_TOTAL,1/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,1378,37,163,11800.28571,3599.142857,0,0,0
92,Mexico,MEX,NAT_TOTAL,2/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,1510,50,132,11800.28571,3599.142857,0,0,0
93,Mexico,MEX,NAT_TOTAL,3/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,1688,60,178,11800.28571,3599.142857,0,0,0
94,Mexico,MEX,NAT_TOTAL,4/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,1890,79,202,11800.28571,3599.142857,0,0,0
95,Mexico,MEX,NAT_TOTAL,5/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,0,1,0,0,0,0,2,2143,94,253,11800.28571,3599.142857,0,0,0
96,Mexico,MEX,NAT_TOTAL,6/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,2439,125,296,11800.28571,3599.142857,0,0,0
97,Mexico,MEX,NAT_TOTAL,7/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,2785,141,346,11800.28571,3599.142857,0,0,0
98,Mexico,MEX,NAT_TOTAL,8/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,3181,174,396,13117,3416,0,0,0
99,Mexico,MEX,NAT_TOTAL,9/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,3441,194,260,13117,3416,0,0,0
100,Mexico,MEX,NAT_TOTAL,10/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,3844,233,403,13117,3416,0,0,0
101,Mexico,MEX,NAT_TOTAL,11/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,4219,273,375,13117,3416,0,0,0
102,Mexico,MEX,NAT_TOTAL,12/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,4661,296,442,13117,3416,0,0,0
103,Mexico,MEX,NAT_TOTAL,13/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,5014,332,353,13117,3416,0,0,0
104,Mexico,MEX,NAT_TOTAL,14/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,5399,406,385,13117,3416,0,0,0
105,Mexico,MEX,NAT_TOTAL,15/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,5847,449,448,0,0,0,0,0
106,Mexico,MEX,NAT_TOTAL,16/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,0,0,2,6297,486,450,0,0,0,0,0
107,Mexico,MEX,NAT_TOTAL,17/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,6875,546,578,0,0,0,0,0
108,Mexico,MEX,NAT_TOTAL,18/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,7497,650,622,0,0,0,0,0
109,Mexico,MEX,NAT_TOTAL,19/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,8261,686,764,0,0,0,0,0
110,Mexico,MEX,NAT_TOTAL,20/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,8772,712,511,0,0,0,0,0
111,Mexico,MEX,NAT_TOTAL,21/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,9501,857,729,0,0,0,0,0
112,Mexico,MEX,NAT_TOTAL,22/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,10544,970,1043,0,0,0,0,0
113,Mexico,MEX,NAT_TOTAL,23/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,11633,1069,1089,0,0,0,0,0
114,Mexico,MEX,NAT_TOTAL,24/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,12872,1221,1239,0,0,0,0,0
115,Mexico,MEX,NAT_TOTAL,25/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,13842,1305,970,0,0,0,0,0
116,Mexico,MEX,NAT_TOTAL,26/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,14677,1351,835,0,0,0,0,0
117,Mexico,MEX,NAT_TOTAL,27/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,15529,1434,852,0,0,0,0,0
118,Mexico,MEX,NAT_TOTAL,28/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,16752,1569,1223,0,0,0,0,0
119,Mexico,MEX,NAT_TOTAL,29/4/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,17799,1732,1047,13863,4209,0,0,0
120,Mexico,MEX,NAT_TOTAL,30/4/2020,6,6,4,6,1,4,4,3,0,0,5004000000,0,4,1,1,0,0,7,0,2,19224,1859,1425,13863,4209,0,0,0
121,Mexico,MEX,NAT_TOTAL,1/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,20739,1972,1515,13863,4209,0,0,0
122,Mexico,MEX,NAT_TOTAL,2/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,22088,2061,1349,13863,4209,0,0,0
123,Mexico,MEX,NAT_TOTAL,3/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,23471,2154,1383,13863,4209,0,0,0
124,Mexico,MEX,NAT_TOTAL,4/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,24905,2271,1434,13863,4209,0,0,0
125,Mexico,MEX,NAT_TOTAL,5/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,26025,2507,1120,13863,4209,0,0,0
126,Mexico,MEX,NAT_TOTAL,6/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,27634,2704,1609,1673.333333,664,0,0,0
127,Mexico,MEX,NAT_TOTAL,7/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,29616,2961,1982,1673.333333,664,0,0,0
128,Mexico,MEX,NAT_TOTAL,8/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,31522,3160,1906,1673.333333,664,0,0,0
129,Mexico,MEX,NAT_TOTAL,9/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,33460,3353,1938,1673.333333,664,0,0,0
130,Mexico,MEX,NAT_TOTAL,10/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,35022,3465,1562,1673.333333,664,0,0,0
131,Mexico,MEX,NAT_TOTAL,11/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,36327,3573,1305,1673.333333,664,0,0,0
132,Mexico,MEX,NAT_TOTAL,12/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,38324,3926,1997,1673.333333,664,0,0,0
133,Mexico,MEX,NAT_TOTAL,13/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,40186,4220,1862,6623,2087.6,0,0,0
134,Mexico,MEX,NAT_TOTAL,14/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,42595,4477,2409,6623,2087.6,0,0,0
135,Mexico,MEX,NAT_TOTAL,15/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,45032,4767,2437,6623,2087.6,0,0,0
136,Mexico,MEX,NAT_TOTAL,16/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,47144,5045,2112,6623,2087.6,0,0,0
137,Mexico,MEX,NAT_TOTAL,17/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,49219,5177,2075,6623,2087.6,0,0,0
138,Mexico,MEX,NAT_TOTAL,18/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,51633,5332,2414,6623,2087.6,0,0,0
139,Mexico,MEX,NAT_TOTAL,19/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,54346,5666,2713,6623,2087.6,0,0,0
140,Mexico,MEX,NAT_TOTAL,20/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,56594,6090,2248,3521.5,1235,0,0,0
141,Mexico,MEX,NAT_TOTAL,21/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,59567,6510,2973,3521.5,1235,0,0,0
142,Mexico,MEX,NAT_TOTAL,22/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,62527,6989,2960,3521.5,1235,0,0,0
143,Mexico,MEX,NAT_TOTAL,23/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,65856,7179,3329,3521.5,1235,0,0,0
144,Mexico,MEX,NAT_TOTAL,24/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,68620,7394,2764,3521.5,1235,0,0,0
145,Mexico,MEX,NAT_TOTAL,25/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,71105,7633,2485,3521.5,1235,0,0,0
146,Mexico,MEX,NAT_TOTAL,26/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,74560,8134,3455,3521.5,1235,0,0,0
147,Mexico,MEX,NAT_TOTAL,27/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,78023,8597,3463,1829.5,631.5,0,0,0
148,Mexico,MEX,NAT_TOTAL,28/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,81400,9044,3377,1829.5,631.5,0,0,0
149,Mexico,MEX,NAT_TOTAL,29/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,84627,9415,3227,1829.5,631.5,0,0,0
150,Mexico,MEX,NAT_TOTAL,30/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,87512,9779,2885,1829.5,631.5,0,0,0
151,Mexico,MEX,NAT_TOTAL,31/5/2020,6,6,4,6,1,4,4,3,0,0,0,0,4,1,1,0,0,7,0,2,90664,9930,3152,1829.5,631.5,0,0,0
152,Mexico,MEX,NAT_TOTAL,1/6/2020,6,4,4,5,1,3,3,3,0,0,0,0,4,1,1,0,0,7,0,2,93435,10167,2771,1829.5,631.5,0,0,0
